timestamps,total_load_kw,critical_load_kw,load_shed_kw,battery_soc_percent,battery_power_kw,pv_generation_kw,generator_power_kw,grid_power_kw,is_islanded
2026-01-27 15:00:00,251.39778811603415,240,0,70,0,0.0,0,251.39778811603415,False
2026-01-27 15:15:00,267.5687064507272,240,0,70,0,0.0,0,267.5687064507272,False
2026-01-27 15:30:00,250.7228787563089,240,0,70,0,0.0,0,250.7228787563089,False
2026-01-27 15:45:00,272.73918613467254,240,0,70,0,0.0,0,272.73918613467254,False
2026-01-27 16:00:00,261.2539868521802,240,0,70,0,0.0,0,261.2539868521802,False
2026-01-27 16:15:00,263.30341872502066,240,0,70,0,0.0,0,263.30341872502066,False
2026-01-27 16:30:00,265.41396925139,240,0,70,0,0.0,0,265.41396925139,False
2026-01-27 16:45:00,269.9036464552668,240,0,70,0,0.0,0,269.9036464552668,False
2026-01-27 17:00:00,253.0274744985826,240,0,70,0,0.0,0,253.0274744985826,False
2026-01-27 17:15:00,260.29834855321167,240,0,70,0,0.0,0,260.29834855321167,False
2026-01-27 17:30:00,269.8301553625302,240,0,70,0,0.0,0,269.8301553625302,False
2026-01-27 17:45:00,259.4506315583897,240,0,70,0,0.0,0,259.4506315583897,False
2026-01-27 18:00:00,255.12905274442937,240,0,70,0,1.4547669891820017e-30,0,255.12905274442937,False
2026-01-27 18:15:00,267.37885653485466,240,0,70,0,0.18463622606266944,0,267.194220308792,False
2026-01-27 18:30:00,247.16071454910627,240,0,70,0,0.7380881110720212,0,246.42262643803426,False
2026-01-27 18:45:00,252.14227485342147,240,0,70,0,1.6589869466307199,0,250.48328790679074,False
2026-01-27 19:00:00,270.212296417572,240,0,70,0,2.945057113256815,0,267.2672393043152,False
2026-01-27 19:15:00,259.89742862235636,240,0,70,0,4.593124389731896,0,255.30430423262447,False
2026-01-27 19:30:00,255.63384290251577,240,0,70,0,6.599127521574162,0,249.0347153809416,False
2026-01-27 19:45:00,271.4086186764876,240,0,70,0,8.958132984557981,0,262.4504856919296,False
2026-01-27 20:00:00,269.98077512305014,240,0,70,0,11.664352861653361,0,258.3164222613968,False
2026-01-27 20:15:00,261.25498933864367,240,0,70,0,14.711165734774584,0,246.54382360386907,False
2026-01-27 20:30:00,264.44694995481456,240,0,70,0,18.091140476421206,0,246.35580947839335,False
2026-01-27 20:45:00,268.9069448592079,240,0,70,0,21.79606281077992,0,247.11088204842798,False
2026-01-27 21:00:00,251.36202582618102,240,0,70,0,25.816964499237006,0,225.54506132694402,False
2026-01-27 21:15:00,252.3441677960284,240,0,70,0,30.144154991627765,0,222.20001280440061,False
2026-01-27 21:30:00,251.63620102427572,240,0,70,0,34.76725537201257,0,216.86894565226316,False
2026-01-27 21:45:00,259.1478051586173,240,0,70,0,39.67523441640314,0,219.47257074221415,False
2026-01-27 22:00:00,251.33005487710577,240,0,70,0,44.85644656974185,0,206.47360830736392,False
2026-01-27 22:15:00,272.8526610848064,240,0,70,0,50.29867164062622,0,222.5539894441802,False
2026-01-27 22:30:00,272.84272018971376,240,0,70,0,55.98915600482882,0,216.85356418488493,False
2026-01-27 22:45:00,261.15183880337173,240,0,70,0,61.91465510263186,0,199.23718370073988,False
2026-01-27 23:00:00,271.88942426720297,240,0,70,0,68.06147701041483,0,203.82794725678815,False
2026-01-27 23:15:00,263.97870323034715,240,0,70,0,74.41552686382458,0,189.56317636652255,False
2026-01-27 23:30:00,271.9199846464853,240,0,70,0,80.96235190823683,0,190.9576327382485,False
2026-01-27 23:45:00,247.50831483671902,240,0,70,0,87.68718695208698,0,159.82112788463206,False
