timestamps,total_load_kw,critical_load_kw,load_shed_kw,battery_soc_percent,battery_power_kw,pv_generation_kw,generator_power_kw,grid_power_kw,is_islanded
2026-01-27 15:00:00,534.6163848672093,100,0,85,0,0.0,0,534.6163848672093,False
2026-01-27 15:15:00,543.9806032286822,100,0,85,0,0.0,0,543.9806032286822,False
2026-01-27 15:30:00,510.73875164432656,100,0,85,0,0.0,0,510.73875164432656,False
2026-01-27 15:45:00,519.3843681952769,100,0,85,0,0.0,0,519.3843681952769,False
2026-01-27 16:00:00,494.5848872349021,100,0,85,0,0.0,0,494.5848872349021,False
2026-01-27 16:15:00,516.7126642423797,100,0,85,0,0.0,0,516.7126642423797,False
2026-01-27 16:30:00,542.6414608744581,100,0,85,0,0.0,0,542.6414608744581,False
2026-01-27 16:45:00,523.2551301554342,100,0,85,0,0.0,0,523.2551301554342,False
2026-01-27 17:00:00,517.2900633076785,100,0,85,0,0.0,0,517.2900633076785,False
2026-01-27 17:15:00,530.5180536348872,100,0,85,0,0.0,0,530.5180536348872,False
2026-01-27 17:30:00,539.5825254703507,100,0,85,0,0.0,0,539.5825254703507,False
2026-01-27 17:45:00,509.63332781490396,100,0,85,0,0.0,0,509.63332781490396,False
2026-01-27 18:00:00,537.4687697990206,100,0,85,0,7.476677456515025e-31,0,537.4687697990206,False
2026-01-27 18:15:00,524.3864283118023,100,0,85,0,0.09489229587690287,0,524.2915360159254,False
2026-01-27 18:30:00,526.2985325354198,100,0,85,0,0.37933135854130123,0,525.9192011768785,False
2026-01-27 18:45:00,525.9041529489842,100,0,85,0,0.85260460107393,0,525.0515483479103,False
2026-01-27 19:00:00,540.3725215341747,100,0,85,0,1.5135273335385948,0,538.8589942006361,False
2026-01-27 19:15:00,498.0263730092157,100,0,85,0,2.360447177900429,0,495.6659258313153,False
2026-01-27 19:30:00,542.906099387208,100,0,85,0,3.3912502140849465,0,539.514849173123,False
2026-01-27 19:45:00,527.5806405118904,100,0,85,0,4.603368822641788,0,522.9772716892486,False
2026-01-27 20:00:00,526.1994066764206,100,0,85,0,5.993791180021439,0,520.2056154963992,False
