timestamp,time_minutes,total_load_kw,critical_load_kw,non_critical_load_kw,shed_load_kw,hvac_load_kw,wards_lighting_load_kw,admin_load_kw,pv_power_kw,pv_curtailment_kw,gen1_power_kw,gen1_state,gen2_power_kw,gen2_state,grid_power_kw,battery_power_kw,battery_soc_percent,battery_energy_kwh,operation_mode,grid_available,frequency_hz,voltage_pu,power_balance_kw,islanding_event,reconnection_event,load_energy_kwh,pv_energy_kwh,gen1_fuel_liters,gen2_fuel_liters,battery_throughput_kwh
2025-01-15 00:00:00,0.0,547.2180000541416,320,227.2180000541416,0,97.37914288034641,48.689571440173204,81.149285733622,0.0,0,0,OFF,0,OFF,47.21800005414161,-500.0,88.16997820592107,2116.079476942106,GRID_CONNECTED,True,50,1.0,-500.0,False,False,45.6015000045118,0.0,0,0,43.92052305789416
2025-01-15 00:05:00,5.0,536.507227465949,320,216.50722746594897,0,92.78881177112099,46.394405885560495,77.3240098092675,0.0,0,0,OFF,0,OFF,47.21800005414161,-489.28922741180736,86.37915830637778,2073.099799353067,GRID_CONNECTED,True,50,1.0,-489.28922741180736,False,False,90.3104356266742,0.0,0,0,86.90020064693317
2025-01-15 00:10:00,10.0,549.6191342813571,320,229.6191342813571,0,98.4082004062959,49.20410020314795,82.00683367191324,0.0,0,0,OFF,0,OFF,49.619134281357105,-500.0,84.54913651229886,2029.1792762951727,GRID_CONNECTED,True,50,1.0,-500.0,False,False,136.11203015012063,0.0,0,0,130.82072370482734
2025-01-15 00:15:00,15.0,552.1629633632208,320,232.1629633632208,0,99.49841286995176,49.74920643497588,82.91534405829314,0.0,0,0,OFF,0,OFF,52.1629633632208,-500.0,82.71911471821994,1985.2587532372786,GRID_CONNECTED,True,50,1.0,-500.0,False,False,182.12561043038903,0.0,0,0,174.74124676272152
2025-01-15 00:20:00,20.0,549.533301909812,320,229.53330190981205,0,98.37141510420516,49.18570755210258,81.9761792535043,0.0,0,0,OFF,0,OFF,52.1629633632208,-497.37033854659126,80.89871759968258,1941.5692223923822,GRID_CONNECTED,True,50,1.0,-497.37033854659126,False,False,227.9200522562067,0.0,0,0,218.43077760761787
2025-01-15 00:25:00,25.0,551.8956346550501,320,231.89563465505012,0,99.38384342359291,49.691921711796454,82.81986951966076,0.0,0,0,OFF,0,OFF,52.1629633632208,-499.7326712918293,79.06967424032794,1897.6721817678706,GRID_CONNECTED,True,50,1.0,-499.7326712918293,False,False,273.9113551441275,0.0,0,0,262.3278182321295
2025-01-15 00:30:00,30.0,555.5033076118006,320,235.50330761180055,0,100.92998897648594,50.46499448824297,84.10832414707163,0.0,0,0,OFF,0,OFF,55.50330761180055,-500.0,77.23965244624902,1853.7516587099765,GRID_CONNECTED,True,50,1.0,-500.0,False,False,320.20329744511093,0.0,0,0,306.2483412900237
2025-01-15 00:35:00,35.0,535.9416810617352,320,215.94168106173515,0,92.54643474074363,46.27321737037182,77.1220289506197,0.0,0,0,OFF,0,OFF,55.50330761180055,-480.4383734499346,75.4812270579986,1811.5494493919664,GRID_CONNECTED,True,50,1.0,-480.4383734499346,False,False,364.86510420025553,0.0,0,0,348.4505506080337
2025-01-15 00:40:00,40.0,553.7212092943915,320,233.72120929439154,0,100.16623255473924,50.08311627736962,83.4718604622827,0.0,0,0,OFF,0,OFF,55.50330761180055,-498.217901682591,73.65772782143978,1767.7854677145547,GRID_CONNECTED,True,50,1.0,-498.217901682591,False,False,411.0085383081215,0.0,0,0,392.2145322854455
2025-01-15 00:45:00,45.0,554.905319248034,320,234.90531924803395,0,100.6737082491574,50.3368541245787,83.89475687429784,0.0,0,0,OFF,0,OFF,55.50330761180055,-499.4020116362334,71.82989469083745,1723.9174725800988,GRID_CONNECTED,True,50,1.0,-499.4020116362334,False,False,457.2506482454577,0.0,0,0,436.08252741990134
2025-01-15 00:50:00,50.0,552.5432258320386,320,232.54322583203862,0,99.66138249944512,49.83069124972256,83.05115208287094,0.0,0,0,OFF,0,OFF,55.50330761180055,-497.03991822023806,70.01070692509697,1680.2569662023272,GRID_CONNECTED,True,50,1.0,-497.03991822023806,False,False,503.29591706479425,0.0,0,0,479.7430337976729
2025-01-15 00:55:00,55.0,551.5662195698621,320,231.56621956986214,0,99.24266552994091,49.621332764970454,82.70222127495076,0.0,0,0,OFF,0,OFF,55.50330761180055,-496.0629119580616,68.19509504486196,1636.6822810766869,GRID_CONNECTED,True,50,1.0,-496.0629119580616,False,False,549.2597686956161,0.0,0,0,523.3177189233132
2025-01-15 01:00:00,60.0,558.9545460925247,320,238.95454609252465,0,102.40909118251056,51.20454559125528,85.3409093187588,0.0,0,0,OFF,0,OFF,58.95454609252465,-500.0,66.36507325078304,1592.7617580187928,GRID_CONNECTED,True,50,1.0,-500.0,False,False,595.8393142033265,0.0,0,0,567.2382419812074
