timestamp,time_minutes,total_load_kw,critical_load_kw,non_critical_load_kw,shed_load_kw,pv_power_kw,pv_curtailment_kw,generator_power_kw,generator_state,grid_power_kw,battery_power_kw,battery_soc_percent,battery_energy_kwh,operation_mode,grid_available,frequency_hz,voltage_pu,power_balance_kw,islanding_event,reconnection_event,load_energy_kwh,pv_energy_kwh,generator_fuel_liters,battery_throughput_kwh
2025-01-15 12:25:00,745.0,509.5936094278656,240,269.5936094278656,0.0,518.273535114019,0,0.0,OFF,-8.683509874865706,-0.003584188712352443,20.00003238571971,360.0005829429548,GRID_CONNECTED,True,50.0,1.0,-0.003584188712352443,False,False,3912.128446014744,1854.111087370832,0.0,1079.999417057046
2025-01-15 12:30:00,750.0,516.1097815856613,240,276.10978158566127,0.0,515.8506390925752,0,0.0,OFF,0.2555583043737215,-0.003584188712352443,20.00003238571971,360.0005829429548,GRID_CONNECTED,True,50.0,1.0,-0.003584188712352443,False,False,3955.1375944802157,1897.0986406285465,0.0,1079.999417057046
2025-01-15 12:35:00,755.0,540.5092845880001,240,300.5092845880001,0.0,512.9941382787582,0,0.0,OFF,27.512814537422827,-0.0023317718190867254,20.000021069233412,360.0003792462014,GRID_CONNECTED,True,50.0,1.0,-0.0023317718190583037,False,False,4000.1800348625493,1939.8481521517763,0.0,1079.9996207537995
2025-01-15 12:40:00,760.0,545.5303178093101,240,305.5303178093101,0.0,509.7075240601389,0,0.0,OFF,35.820461977352096,-0.0023317718190867254,20.000021069233412,360.0003792462014,GRID_CONNECTED,True,50.0,1.0,-0.0023317718190583037,False,False,4045.640894679992,1982.3237791567879,0.0,1079.9996207537995
2025-01-15 12:45:00,765.0,524.139453327667,240,284.13945332766696,0.0,505.9948477315739,0,0.0,OFF,18.142273824273985,-0.0023317718190867254,20.000021069233412,360.0003792462014,GRID_CONNECTED,True,50.0,1.0,-0.0023317718190583037,False,False,4089.3191824572978,2024.4900164677524,0.0,1079.9996207537995
2025-01-15 12:50:00,770.0,505.3218492445522,240,265.3218492445522,0.0,501.860729564429,0,0.0,OFF,3.4587879083041173,-0.0023317718190867254,20.000021069233412,360.0003792462014,GRID_CONNECTED,True,50.0,1.0,-0.002331771819115147,False,False,4131.42933656101,2066.3117439314547,0.0,1079.9996207537995
2025-01-15 12:55:00,775.0,541.9597795295805,240,301.9597795295805,0.0,497.3103686349223,0,0.0,OFF,44.647893909852485,-0.0015169848056757473,20.000013707047444,360.00024672685396,GRID_CONNECTED,True,50.0,1.0,-0.0015169848056757473,False,False,4176.592651521809,2107.7542746510317,0.0,1079.999753273147
2025-01-15 13:00:00,780.0,608.4612713219359,240,368.4612713219359,0.0,492.34955325114447,0,0.0,OFF,116.11073116337548,-0.000986907415949645,20.000008917417446,360.000160513514,GRID_CONNECTED,True,50.0,1.0,-0.000986907415949645,False,False,4227.297757465303,2148.783404088627,0.0,1079.999839486487
2025-01-15 13:05:00,785.0,600.6933241810129,240,360.69332418101294,0.0,486.98467180423114,0,0.0,OFF,113.70766546936585,-0.000986907415949645,20.000008917417446,360.000160513514,GRID_CONNECTED,True,50.0,1.0,-0.000986907415949645,False,False,4277.355534480388,2189.365460072313,0.0,1079.999839486487
2025-01-15 13:10:00,790.0,572.7600626914411,240,332.76006269144114,0.0,481.2227238565927,0,0.0,OFF,91.53635192743246,-0.000986907415949645,20.000008917417446,360.000160513514,GRID_CONNECTED,True,50.0,1.0,-0.000986907415949645,False,False,4325.085539704675,2229.467353727029,0.0,1079.999839486487
2025-01-15 13:15:00,795.0,572.0206390965831,240,332.02063909658307,0.0,475.07133126915363,0,0.0,OFF,96.94832092001349,-0.000986907415949645,20.000008917417446,360.000160513514,GRID_CONNECTED,True,50.0,1.0,-0.000986907415949645,False,False,4372.753926296057,2269.0566313327918,0.0,1079.999839486487
