timestamps,total_load_kw,critical_load_kw,load_shed_kw,battery_soc_percent,battery_power_kw,pv_generation_kw,generator_power_kw,grid_power_kw,is_islanded
2026-01-27 10:15:00,553.2257248999633,320,0,90,0,0.0,0,553.2257248999633,True
2026-01-27 10:30:00,557.1476910892793,320,0,90,0,0.0,0,557.1476910892793,True
2026-01-27 10:45:00,550.1718886630707,320,0,90,0,0.0,0,550.1718886630707,True
2026-01-27 11:00:00,561.7437908478918,320,0,90,0,0.0,0,561.7437908478918,True
2026-01-27 11:15:00,554.5130924996363,320,0,90,0,0.0,0,554.5130924996363,True
2026-01-27 11:30:00,561.5662687177575,320,0,90,0,0.0,0,561.5662687177575,True
2026-01-27 11:45:00,564.8766711142952,320,0,90,0,0.0,0,564.8766711142952,True
2026-01-27 12:00:00,557.0294356059973,320,0,90,0,0.0,0,557.0294356059973,False
2026-01-27 12:15:00,561.9727160366408,320,0,90,0,0.0,0,561.9727160366408,False
2026-01-27 12:30:00,564.0565873271412,320,0,90,0,0.0,0,564.0565873271412,False
2026-01-27 12:45:00,540.6972485533724,320,0,90,0,0.0,0,540.6972485533724,False
2026-01-27 13:00:00,544.6500342604985,320,0,90,0,0.0,0,544.6500342604985,False
2026-01-27 13:15:00,554.4589344175214,320,0,90,0,0.0,0,554.4589344175214,False
2026-01-27 13:30:00,549.0443946941939,320,0,90,0,0.0,0,549.0443946941939,False
2026-01-27 13:45:00,549.2356304317871,320,0,90,0,0.0,0,549.2356304317871,False
2026-01-27 14:00:00,546.0480158796089,320,0,90,0,0.0,0,546.0480158796089,False
2026-01-27 14:15:00,554.6693644882376,320,0,90,0,0.0,0,554.6693644882376,False
2026-01-27 14:30:00,537.454540650647,320,0,90,0,0.0,0,537.454540650647,False
2026-01-27 14:45:00,543.3734133953928,320,0,90,0,0.0,0,543.3734133953928,False
2026-01-27 15:00:00,562.611999932567,320,0,90,0,0.0,0,562.611999932567,False
2026-01-27 15:15:00,566.4169641666533,320,0,90,0,0.0,0,566.4169641666533,False
2026-01-27 15:30:00,546.0802904029698,320,0,90,0,0.0,0,546.0802904029698,False
2026-01-27 15:45:00,536.2064296425874,320,0,90,0,0.0,0,536.2064296425874,False
2026-01-27 16:00:00,536.6348059439433,320,0,90,0,0.0,0,536.6348059439433,False
2026-01-27 16:15:00,537.1644976939912,320,0,90,0,0.0,0,537.1644976939912,False
2026-01-27 16:30:00,542.2924040052121,320,0,90,0,0.0,0,542.2924040052121,False
2026-01-27 16:45:00,535.0857026835769,320,0,90,0,0.0,0,535.0857026835769,False
2026-01-27 17:00:00,536.0416622797612,320,0,90,0,0.0,0,536.0416622797612,False
2026-01-27 17:15:00,542.6673847568659,320,0,90,0,0.0,0,542.6673847568659,False
2026-01-27 17:30:00,546.9661747399622,320,0,90,0,0.0,0,546.9661747399622,False
2026-01-27 17:45:00,547.4428308547373,320,0,90,0,0.0,0,547.4428308547373,False
2026-01-27 18:00:00,580.0920078513083,320,0,90,0,1.4547669891820017e-30,0,580.0920078513083,False
2026-01-27 18:15:00,567.3195348191817,320,0,90,0,0.18463622606266944,0,567.134898593119,False
2026-01-27 18:30:00,568.662072566425,320,0,90,0,0.7380881110720212,0,567.923984455353,False
2026-01-27 18:45:00,564.3623109552883,320,0,90,0,1.6589869466307199,0,562.7033240086575,False
2026-01-27 19:00:00,576.4305023310045,320,0,90,0,2.945057113256815,0,573.4854452177477,False
2026-01-27 19:15:00,585.12926362412,320,0,90,0,4.593124389731896,0,580.5361392343881,False
2026-01-27 19:30:00,597.3115180374582,320,0,90,0,6.599127521574162,0,590.7123905158841,False
2026-01-27 19:45:00,581.6409099966281,320,0,90,0,8.958132984557981,0,572.6827770120701,False
2026-01-27 20:00:00,593.526544515074,320,0,90,0,11.664352861653361,0,581.8621916534206,False
2026-01-27 20:15:00,592.7827033354971,320,0,90,0,14.711165734774584,0,578.0715376007225,False
2026-01-27 20:30:00,566.2399194149408,320,0,90,0,18.091140476421206,0,548.1487789385196,False
2026-01-27 20:45:00,591.7355946764704,320,0,90,0,21.79606281077992,0,569.9395318656905,False
2026-01-27 21:00:00,591.10863034631,320,0,90,0,25.816964499237006,0,565.291665847073,False
2026-01-27 21:15:00,578.1338932824302,320,0,90,0,30.144154991627765,0,547.9897382908025,False
2026-01-27 21:30:00,568.7302486129419,320,0,90,0,34.76725537201257,0,533.9629932409293,False
2026-01-27 21:45:00,586.0217249735349,320,0,90,0,39.67523441640314,0,546.3464905571318,False
2026-01-27 22:00:00,572.2382604042183,320,0,90,0,44.85644656974185,0,527.3818138344765,False
2026-01-27 22:15:00,590.8449060069247,320,0,90,0,50.29867164062622,0,540.5462343662984,False
2026-01-27 22:30:00,579.7549255992568,320,0,90,0,55.98915600482882,0,523.765769594428,False
2026-01-27 22:45:00,567.2830766954555,320,0,90,0,61.91465510263186,0,505.36842159282367,False
2026-01-27 23:00:00,584.1308930843766,320,0,90,0,68.06147701041483,0,516.0694160739617,False
2026-01-27 23:15:00,563.5989664549465,320,0,90,0,74.41552686382458,0,489.18343959112195,False
2026-01-27 23:30:00,573.1336276045,320,0,90,0,80.96235190823683,0,492.1712756962632,False
2026-01-27 23:45:00,575.6041648913572,320,0,90,0,87.68718695208698,0,487.9169779392702,False
2026-01-28 00:00:00,577.1701410831839,320,0,90,0,94.57500000000005,0,482.5951410831839,False
2026-01-28 00:15:00,590.3342111858414,320,0,90,0,101.61053784546569,0,488.7236733403757,False
2026-01-28 00:30:00,585.078935006112,320,0,90,0,108.77837140705353,0,476.3005635990585,False
2026-01-28 00:45:00,579.7167914897301,320,0,90,0,116.0629405978101,0,463.65385089192,False
2026-01-28 01:00:00,572.3236568956956,320,0,90,0,123.4485985244653,0,448.87505837123035,False
2026-01-28 01:15:00,572.5330849902309,320,0,90,0,130.91965482135546,0,441.6134301688754,False
2026-01-28 01:30:00,572.9837542352378,320,0,90,0,138.4604179334544,0,434.5233363017834,False
2026-01-28 01:45:00,567.4929305865709,320,0,90,0,146.0552361735351,0,421.4376944130358,False
2026-01-28 02:00:00,580.156137225381,320,0,90,0,153.68853739016555,0,426.4675998352155,False
2026-01-28 02:15:00,574.9512421273147,320,0,90,0,161.34486709588103,0,413.6063750314337,False
2026-01-28 02:30:00,580.8670451512605,320,0,90,0,169.00892491836814,0,411.85812023289236,False
2026-01-28 02:45:00,566.1847882127635,320,0,90,0,176.66559925175727,0,389.5191889610062,False
2026-01-28 03:00:00,588.6236188456404,320,0,90,0,184.30000000000004,0,404.32361884564034,False
2026-01-28 03:15:00,595.8190574204748,320,0,90,0,191.8974893197327,0,403.9215681007421,False
2026-01-28 03:30:00,609.5517462528837,320,0,90,0,199.44371028585027,0,410.10803596703346,False
2026-01-28 03:45:00,612.1790159526205,320,0,90,0,206.92461341912298,0,405.2544025334975,False
2026-01-28 04:00:00,588.977779034122,320,0,90,0,214.32648103145772,0,374.6512980026643,False
2026-01-28 04:15:00,590.8282433802656,320,0,90,0,221.63594936072045,0,369.1922940195451,False
2026-01-28 04:30:00,595.1720517092831,320,0,90,0,228.84002848325463,0,366.33202322602847,False
2026-01-28 04:45:00,594.0164893114278,320,0,90,0,235.92612000824775,0,358.09036930318007,False
2026-01-28 05:00:00,600.8728844693685,320,0,90,0,242.88203257378876,0,357.99085189557974,False
2026-01-28 05:15:00,602.2674935877947,320,0,90,0,249.69599517969942,0,352.57149840809524,False
2026-01-28 05:30:00,604.1902034297976,320,0,90,0,256.3566684069059,0,347.83353502289174,False
2026-01-28 05:45:00,594.0488583983821,320,0,90,0,262.85315358713945,0,331.19570481124265,False
