Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,208957,-,b'Madhya Pradesh',b'India',22.2,78.47,5,761,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Wind Speed,Pressure,Relative Humidity,Cloud Type
2020,1,1,0,0,0,0,0,12,1.2000000000000002,931,82.8,0
2020,1,1,1,0,0,0,0,11.4,1.2000000000000002,931,84.71000000000001,0
2020,1,1,2,0,0,0,0,10.9,1.2000000000000002,931,86.05,0
2020,1,1,3,0,0,0,0,10.4,1.2000000000000002,931,87.44,0
2020,1,1,4,0,0,0,0,10.100000000000001,1.2000000000000002,932,87.92,0
2020,1,1,5,0,0,0,0,10.4,2.8000000000000003,932,100,8
2020,1,1,6,0,0,0,0,10.600000000000001,2.9000000000000004,933,100,3
2020,1,1,7,0,31,37,40,11.4,3.4000000000000004,934,100,0
2020,1,1,8,0,168,170,223,12.600000000000001,3.6,935,97.53,0
2020,1,1,9,0,295,267,409,14.4,3.8000000000000003,935,90.61,1
2020,1,1,10,0,403,313,559,16.5,3.8000000000000003,935,81.98,0
2020,1,1,11,0,463,333,650,18.3,3.8000000000000003,934,75.65,1
2020,1,1,12,0,503,325,678,19.400000000000002,3.7,933,72.93,0
2020,1,1,13,0,518,292,636,19.900000000000002,3.5,932,72.3,1
2020,1,1,14,0,0,50,50,20,3.1,931,72.8,4
2020,1,1,15,0,12,154,159,19.3,2.6,931,76.98,3
2020,1,1,16,0,0,40,40,17.7,1.2000000000000002,932,90.21000000000001,3
2020,1,1,17,0,0,5,5,15.8,0.8,932,98.02,3
2020,1,1,18,0,0,0,0,15.200000000000001,1,934,100,0
2020,1,1,19,0,0,0,0,14.9,1.2000000000000002,934,100,0
2020,1,1,20,0,0,0,0,14.600000000000001,1.5,935,100,4
2020,1,1,21,0,0,0,0,14.4,1.9000000000000001,935,100,3
2020,1,1,22,0,0,0,0,14.200000000000001,2.1,935,100,8
2020,1,1,23,0,0,0,0,13.9,2.1,934,100,4
2020,1,2,0,0,0,0,0,13.700000000000001,2,934,100,8
2020,1,2,1,0,0,0,0,13.4,2.1,933,100,4
2020,1,2,2,0,0,0,0,13.200000000000001,2.2,933,100,3
2020,1,2,3,0,0,0,0,12.9,2.3000000000000003,933,100,3
2020,1,2,4,0,0,0,0,12.5,2.4000000000000004,933,100,8
2020,1,2,5,0,0,0,0,12.200000000000001,2.4000000000000004,934,100,3
2020,1,2,6,0,0,0,0,11.9,2.7,935,100,4
2020,1,2,7,0,0,5,5,12.600000000000001,3.3000000000000003,935,98.96000000000001,8
2020,1,2,8,0,0,21,21,14.100000000000001,3.5,936,92.68,4
2020,1,2,9,0,0,145,145,16.1,3.6,936,83.3,3
2020,1,2,10,0,364,266,488,17.8,3.2,936,76.55,8
2020,1,2,11,0,367,310,562,19,2.7,934,73.85000000000001,7
2020,1,2,12,0,346,327,571,19.8,2.3000000000000003,933,72.25,8
2020,1,2,13,0,69,309,355,20.1,2.3000000000000003,932,71.56,7
2020,1,2,14,0,67,256,294,19.900000000000002,2.3000000000000003,932,72.3,8
2020,1,2,15,0,199,188,273,19.1,2.2,932,76.07000000000001,8
2020,1,2,16,0,249,117,178,17.400000000000002,1.9000000000000001,932,87.64,1
2020,1,2,17,0,11,10,11,15.5,2,933,96.4,0
2020,1,2,18,0,0,0,0,14.600000000000001,2.4000000000000004,934,98.84,0
2020,1,2,19,0,0,0,0,13.8,2.5,934,100,3
2020,1,2,20,0,0,0,0,13.100000000000001,2.3000000000000003,935,100,4
2020,1,2,21,0,0,0,0,12.600000000000001,2,934,100,0
2020,1,2,22,0,0,0,0,12.200000000000001,1.7000000000000002,934,100,0
2020,1,2,23,0,0,0,0,11.700000000000001,1.4000000000000001,934,100,0
2020,1,3,0,0,0,0,0,11.5,1.2000000000000002,933,100,0
2020,1,3,1,0,0,0,0,11.3,0.9,933,100,4
2020,1,3,2,0,0,0,0,11.200000000000001,0.6000000000000001,932,100,4
2020,1,3,3,0,0,0,0,11,0.5,932,100,4
2020,1,3,4,0,0,0,0,10.9,0.4,932,100,3
2020,1,3,5,0,0,0,0,10.8,0.4,933,100,1
2020,1,3,6,0,0,0,0,11,0.5,934,100,4
2020,1,3,7,0,85,46,56,12.700000000000001,0.9,934,100,1
2020,1,3,8,0,326,146,248,14.9,0.8,935,95.2,0
2020,1,3,9,0,503,196,439,18.1,0.8,935,80.48,0
2020,1,3,10,0,592,228,589,20.5,1.9000000000000001,934,67,0
2020,1,3,11,0,566,281,669,21.3,2.4000000000000004,933,62.28,1
2020,1,3,12,0,566,292,691,21.6,2.6,932,59.97,0
2020,1,3,13,0,33,275,297,21.6,2.6,931,59.31,3
2020,1,3,14,0,2,165,166,21.200000000000003,2.4000000000000004,930,60.21,3
2020,1,3,15,0,319,225,362,20.5,1.9000000000000001,930,63.300000000000004,8
2020,1,3,16,0,160,128,168,18.8,0.8,931,80.25,8
2020,1,3,17,0,7,9,9,17.3,0.8,931,85.05,8
2020,1,3,18,0,0,0,0,16.8,0.8,932,85.08,7
2020,1,3,19,0,0,0,0,16.1,1,932,87.15,7
2020,1,3,20,0,0,0,0,15.3,1,933,89.99,8
2020,1,3,21,0,0,0,0,14.600000000000001,0.9,933,92.48,8
2020,1,3,22,0,0,0,0,13.8,0.9,933,94.92,3
2020,1,3,23,0,0,0,0,13.100000000000001,0.9,932,97.31,4
2020,1,4,0,0,0,0,0,12.700000000000001,1,932,98.3,3
2020,1,4,1,0,0,0,0,12.200000000000001,1,931,99.7,1
2020,1,4,2,0,0,0,0,11.700000000000001,1.1,931,100,0
2020,1,4,3,0,0,0,0,11.200000000000001,1.2000000000000002,931,100,0
2020,1,4,4,0,0,0,0,10.8,1.3,931,100,1
2020,1,4,5,0,0,0,0,10.3,1.3,932,100,1
2020,1,4,6,0,0,0,0,10.100000000000001,1.4000000000000001,932,100,1
2020,1,4,7,0,49,40,46,12.100000000000001,2.3000000000000003,933,94.91,0
2020,1,4,8,0,215,167,233,14.700000000000001,2.1,934,80.13,0
2020,1,4,9,0,337,258,421,16.900000000000002,1.5,934,70.83,0
2020,1,4,10,0,403,321,567,18.400000000000002,0.6000000000000001,933,65.36,8
2020,1,4,11,0,513,316,668,19.5,0.8,932,61.27,1
2020,1,4,12,0,37,301,328,20.3,1.3,931,57.71,4
2020,1,4,13,0,185,332,456,20.700000000000003,1.7000000000000002,930,55.22,3
2020,1,4,14,0,214,272,395,20.700000000000003,1.9000000000000001,930,54,3
2020,1,4,15,0,427,158,343,20,1.9000000000000001,930,55.42,8
2020,1,4,16,0,284,119,190,18.1,1.2000000000000002,930,69.24,3
2020,1,4,17,0,33,16,17,15.8,1.1,931,78.46000000000001,0
2020,1,4,18,0,0,0,0,14.600000000000001,1.3,932,82.5,3
2020,1,4,19,0,0,0,0,13.4,1.3,933,86.84,1
2020,1,4,20,0,0,0,0,12.3,1.4000000000000001,933,90.73,0
2020,1,4,21,0,0,0,0,11.3,1.5,933,94.04,0
2020,1,4,22,0,0,0,0,10.5,1.7000000000000002,933,96.18,0
2020,1,4,23,0,0,0,0,9.8,2,933,97.58,0
2020,1,5,0,0,0,0,0,9.200000000000001,2.4000000000000004,933,98.12,0
2020,1,5,1,0,0,0,0,8.6,2.7,932,98.91,0
2020,1,5,2,0,0,0,0,8.1,2.7,932,99.9,0
2020,1,5,3,0,0,0,0,7.5,2.6,932,100,0
2020,1,5,4,0,0,0,0,7,2.4000000000000004,932,100,0
2020,1,5,5,0,0,0,0,6.6000000000000005,2.2,933,100,1
2020,1,5,6,0,0,0,0,6.5,2.1,934,100,1
2020,1,5,7,0,300,42,75,9.3,3,935,89.01,0
2020,1,5,8,0,638,87,286,12.8,3.4000000000000004,935,69.49,0
2020,1,5,9,0,795,108,491,15.600000000000001,3.6,935,55.04,0
2020,1,5,10,0,878,117,653,17.5,3.4000000000000004,934,46.97,0
2020,1,5,11,0,919,118,750,19,3.1,933,41.29,0
2020,1,5,12,0,926,120,776,20,2.9000000000000004,933,38.08,0
2020,1,5,13,0,906,117,725,20.400000000000002,2.8000000000000003,932,36.92,0
2020,1,5,14,0,876,104,610,20.200000000000003,2.6,932,37.43,0
2020,1,5,15,0,792,91,436,19.400000000000002,2.5,932,39.28,0
2020,1,5,16,0,616,67,224,16.5,1.2000000000000002,932,61.64,0
2020,1,5,17,0,176,20,28,12.8,1.2000000000000002,933,73.64,0
2020,1,5,18,0,0,0,0,11.700000000000001,1.2000000000000002,934,76.63,0
2020,1,5,19,0,0,0,0,10.8,1.2000000000000002,935,79.67,0
2020,1,5,20,0,0,0,0,10,1.3,935,82.32000000000001,0
2020,1,5,21,0,0,0,0,9.3,1.3,935,84.59,0
2020,1,5,22,0,0,0,0,8.700000000000001,1.5,935,86.53,0
2020,1,5,23,0,0,0,0,8.200000000000001,1.6,935,88.23,0
2020,1,6,0,0,0,0,0,7.7,1.7000000000000002,934,90.19,0
2020,1,6,1,0,0,0,0,7.300000000000001,1.7000000000000002,933,91.63,0
2020,1,6,2,0,0,0,0,6.800000000000001,1.7000000000000002,933,93.66,1
2020,1,6,3,0,0,0,0,6.5,1.6,933,94.28,1
2020,1,6,4,0,0,0,0,6.2,1.6,933,94.98,0
2020,1,6,5,0,0,0,0,6,1.6,934,95.3,1
2020,1,6,6,0,0,0,0,6.300000000000001,1.7000000000000002,935,93.44,1
2020,1,6,7,0,367,37,76,9.9,3.1,936,75.48,0
2020,1,6,8,0,694,72,287,13.100000000000001,3.1,936,63.93,0
2020,1,6,9,0,832,90,491,16.900000000000002,3.6,937,49.15,0
2020,1,6,10,0,897,100,648,19,3.4000000000000004,936,43,0
2020,1,6,11,0,938,102,748,20.400000000000002,3.2,935,39.19,0
2020,1,6,12,0,946,103,775,21.400000000000002,2.8000000000000003,934,36.47,0
2020,1,6,13,0,928,101,726,21.8,2.4000000000000004,933,35.300000000000004,0
2020,1,6,14,0,883,97,609,21.6,2.1,933,35.800000000000004,0
2020,1,6,15,0,801,85,436,20.8,1.6,933,38.37,0
2020,1,6,16,0,630,64,225,18.2,0.8,933,60.86,0
2020,1,6,17,0,198,20,30,14.8,1.1,934,67.41,0
2020,1,6,18,0,0,0,0,13.4,1.1,934,71.89,0
2020,1,6,19,0,0,0,0,12.5,1.2000000000000002,935,74.16,0
2020,1,6,20,0,0,0,0,11.700000000000001,1.2000000000000002,935,76.55,0
2020,1,6,21,0,0,0,0,10.8,1.3,935,79.55,0
2020,1,6,22,0,0,0,0,10,1.3,935,82,0
2020,1,6,23,0,0,0,0,9.3,1.4000000000000001,934,83.76,0
2020,1,7,0,0,0,0,0,8.8,1.5,934,84.41,0
2020,1,7,1,0,0,0,0,8.3,1.5,933,85,0
2020,1,7,2,0,0,0,0,7.800000000000001,1.5,933,85.88,0
2020,1,7,3,0,0,0,0,7.5,1.5,932,86,0
2020,1,7,4,0,0,0,0,7.2,1.5,932,86.81,0
2020,1,7,5,0,0,0,0,7.2,1.6,933,86.5,3
2020,1,7,6,0,0,0,0,7.5,1.7000000000000002,933,85.66,8
2020,1,7,7,0,168,46,64,11.100000000000001,2.9000000000000004,934,69.61,0
2020,1,7,8,0,425,126,257,14,3,934,60.120000000000005,0
2020,1,7,9,0,282,208,344,17.7,3.2,934,48.67,8
2020,1,7,10,0,630,215,600,20.3,2.4000000000000004,934,46.92,0
2020,1,7,11,0,603,262,679,22.1,2.5,933,47.6,0
2020,1,7,12,0,595,280,703,23.200000000000003,2.8000000000000003,932,47.59,0
2020,1,7,13,0,307,318,525,23.6,2.8000000000000003,931,47.65,3
2020,1,7,14,0,498,253,543,23.400000000000002,2.6,930,48.5,0
2020,1,7,15,0,231,192,294,22.5,2.1,930,52.35,3
2020,1,7,16,0,230,127,187,19.900000000000002,0.9,930,74.22,3
2020,1,7,17,0,23,15,16,17.8,0.9,931,79.41,0
2020,1,7,18,0,0,0,0,17,0.9,931,80.60000000000001,0
2020,1,7,19,0,0,0,0,16.1,1,932,83.23,0
2020,1,7,20,0,0,0,0,15.200000000000001,1,932,87.39,0
2020,1,7,21,0,0,0,0,14.4,1,932,90.81,3
2020,1,7,22,0,0,0,0,13.700000000000001,1.1,931,93.57000000000001,0
2020,1,7,23,0,0,0,0,13.200000000000001,1.1,931,95.49,0
2020,1,8,0,0,0,0,0,13.3,1.1,930,95.44,3
2020,1,8,1,0,0,0,0,13.3,1.1,930,95.98,4
2020,1,8,2,0,0,0,0,13.3,1.2000000000000002,929,96.36,4
2020,1,8,3,0,0,0,0,13.3,1.3,929,97.01,4
2020,1,8,4,0,0,0,0,13.3,1.5,929,98.05,4
2020,1,8,5,0,0,0,0,13.3,1.6,930,99.2,4
2020,1,8,6,0,0,0,0,13.3,1.8,930,100,3
2020,1,8,7,0,0,5,5,13.9,2.3000000000000003,931,97.7,4
2020,1,8,8,0,0,45,45,14.8,2.5,932,95.13,3
2020,1,8,9,0,14,175,181,16.3,2.6,932,89.82000000000001,8
2020,1,8,10,0,59,274,310,17.7,2.9000000000000004,932,84.79,8
2020,1,8,11,0,101,337,407,19.1,3.2,931,80.10000000000001,3
2020,1,8,12,0,359,399,654,20.200000000000003,3.3000000000000003,929,76.58,1
2020,1,8,13,0,384,361,621,21.1,3.3000000000000003,929,73.68,1
2020,1,8,14,0,325,323,513,21.3,3,928,73.38,0
2020,1,8,15,0,68,190,221,20.900000000000002,2.5,928,76.35000000000001,8
2020,1,8,16,0,0,32,32,19.3,1.2000000000000002,928,88.82000000000001,8
2020,1,8,17,0,0,3,3,17.6,1,929,94.87,4
2020,1,8,18,0,0,0,0,17,1.1,930,97.51,4
2020,1,8,19,0,0,0,0,16.5,1.2000000000000002,931,99.33,3
2020,1,8,20,0,0,0,0,16,1.3,931,100,3
2020,1,8,21,0,0,0,0,15.600000000000001,1.6,931,100,0
2020,1,8,22,0,0,0,0,15,2,931,100,0
2020,1,8,23,0,0,0,0,14.3,2.3000000000000003,930,100,0
2020,1,9,0,0,0,0,0,13.3,2.3000000000000003,930,100,0
2020,1,9,1,0,0,0,0,12.3,2.3000000000000003,930,100,0
2020,1,9,2,0,0,0,0,11.4,2.3000000000000003,930,100,0
2020,1,9,3,0,0,0,0,10.700000000000001,2.3000000000000003,930,100,0
2020,1,9,4,0,0,0,0,10.100000000000001,2.5,931,100,0
2020,1,9,5,0,0,0,0,9.700000000000001,2.5,932,100,0
2020,1,9,6,0,0,0,0,9.4,2.6,933,100,0
2020,1,9,7,0,129,47,61,10.5,3.2,934,96.82000000000001,0
2020,1,9,8,0,438,126,261,12.9,3.5,934,83.79,0
2020,1,9,9,0,627,161,464,15.700000000000001,3.3000000000000003,935,67.53,0
2020,1,9,10,0,735,176,626,17.8,2.8000000000000003,934,58.26,0
2020,1,9,11,0,752,201,722,19.3,2.6,933,52.24,0
2020,1,9,12,0,785,193,755,20.200000000000003,2.6,932,48.21,0
2020,1,9,13,0,787,177,711,20.6,2.8000000000000003,932,45.58,0
2020,1,9,14,0,763,156,603,20.3,2.9000000000000004,931,44.81,0
2020,1,9,15,0,686,128,433,19.400000000000002,2.7,931,45.52,0
2020,1,9,16,0,522,89,227,16.7,1.7000000000000002,932,60.01,0
2020,1,9,17,0,142,24,33,12.9,1.6,933,72.60000000000001,0
2020,1,9,18,0,0,0,0,11.700000000000001,2.1,934,71.29,0
2020,1,9,19,0,0,0,0,10.600000000000001,2.4000000000000004,935,71.10000000000001,0
2020,1,9,20,0,0,0,0,9.4,2.5,935,73.06,0
2020,1,9,21,0,0,0,0,8.4,2.6,935,75.48,0
2020,1,9,22,0,0,0,0,7.5,2.6,934,78.52,0
2020,1,9,23,0,0,0,0,6.7,2.7,934,81.84,0
2020,1,10,0,0,0,0,0,6,2.7,933,84.92,1
2020,1,10,1,0,0,0,0,5.4,2.7,933,87.53,0
2020,1,10,2,0,0,0,0,4.800000000000001,2.6,933,90.13,1
2020,1,10,3,0,0,0,0,4.3,2.5,933,92.18,0
2020,1,10,4,0,0,0,0,3.8000000000000003,2.3000000000000003,933,94.42,0
2020,1,10,5,0,0,0,0,3.3000000000000003,2.2,934,96.95,0
2020,1,10,6,0,0,0,0,3.3000000000000003,2.3000000000000003,934,96.63,1
2020,1,10,7,0,393,38,80,6.4,3.3000000000000003,935,79.44,0
2020,1,10,8,0,742,74,304,9.9,3.5,936,59.77,0
2020,1,10,9,0,885,91,518,12.9,3.1,936,46.730000000000004,0
2020,1,10,10,0,956,100,687,15.4,2.1,936,39.29,0
2020,1,10,11,0,986,102,786,17.2,1.5,935,35.04,0
2020,1,10,12,0,998,101,816,18.400000000000002,1.2000000000000002,934,32.56,0
2020,1,10,13,0,990,97,770,19,1,933,31.34,0
2020,1,10,14,0,955,90,653,19.1,1,933,30.96,0
2020,1,10,15,0,884,79,475,18.400000000000002,1.2000000000000002,933,32.51,0
2020,1,10,16,0,732,60,255,15.9,0.8,933,51.82,0
2020,1,10,17,0,316,22,41,11.9,1.2000000000000002,933,62.29,0
2020,1,10,18,0,0,0,0,10,1.3,934,68.65,0
2020,1,10,19,0,0,0,0,8.6,1.4000000000000001,934,73.13,0
2020,1,10,20,0,0,0,0,7.6000000000000005,1.5,935,76.14,0
2020,1,10,21,0,0,0,0,6.7,1.7000000000000002,935,78.92,0
2020,1,10,22,0,0,0,0,5.9,1.8,935,81.45,0
2020,1,10,23,0,0,0,0,5.2,1.9000000000000001,934,83.81,0
2020,1,11,0,0,0,0,0,4.5,1.9000000000000001,934,86.69,1
2020,1,11,1,0,0,0,0,4,1.8,934,88.65,1
2020,1,11,2,0,0,0,0,3.4000000000000004,1.7000000000000002,934,91.36,1
2020,1,11,3,0,0,0,0,2.9000000000000004,1.6,934,93.25,0
2020,1,11,4,0,0,0,0,2.5,1.5,934,94.29,0
2020,1,11,5,0,0,0,0,2.2,1.4000000000000001,934,94.37,0
2020,1,11,6,0,0,0,0,2.5,1.2000000000000002,935,92.01,0
2020,1,11,7,0,455,34,82,6.800000000000001,1.9000000000000001,936,71,0
2020,1,11,8,0,787,63,307,10.3,1.6,937,56.57,0
2020,1,11,9,0,920,77,521,14.700000000000001,1,937,38.4,0
2020,1,11,10,0,984,84,689,17.400000000000002,0.6000000000000001,936,30.71,0
2020,1,11,11,0,1010,86,788,19.3,0.4,935,27.6,0
2020,1,11,12,0,1018,87,818,20.700000000000003,0.4,934,25.47,0
2020,1,11,13,0,1000,85,768,21.400000000000002,0.6000000000000001,933,24.490000000000002,0
2020,1,11,14,0,954,82,647,21.5,0.8,933,24.580000000000002,0
2020,1,11,15,0,882,73,471,20.8,1,933,26.7,0
2020,1,11,16,0,726,56,252,17.900000000000002,0.7000000000000001,933,49.050000000000004,0
2020,1,11,17,0,319,22,42,14.4,1,933,51.44,0
2020,1,11,18,0,0,0,0,12.8,1.1,934,56.93,0
2020,1,11,19,0,0,0,0,11.700000000000001,1.2000000000000002,934,60.13,0
2020,1,11,20,0,0,0,0,10.700000000000001,1.2000000000000002,935,63.79,0
2020,1,11,21,0,0,0,0,9.700000000000001,1.2000000000000002,935,67.76,0
2020,1,11,22,0,0,0,0,8.9,1.3,934,70.83,0
2020,1,11,23,0,0,0,0,8.200000000000001,1.2000000000000002,934,73.35000000000001,0
2020,1,12,0,0,0,0,0,7.6000000000000005,1.2000000000000002,933,75.15,0
2020,1,12,1,0,0,0,0,7.2,1.2000000000000002,932,75.84,0
2020,1,12,2,0,0,0,0,7,1.2000000000000002,932,75.35000000000001,0
2020,1,12,3,0,0,0,0,7,1.2000000000000002,932,73.63,0
2020,1,12,4,0,0,0,0,7,1.2000000000000002,932,71.89,1
2020,1,12,5,0,0,0,0,7.1000000000000005,1.2000000000000002,933,69.69,0
2020,1,12,6,0,0,0,0,7.6000000000000005,1.1,933,67.45,1
2020,1,12,7,0,446,32,79,11,1.1,934,63.36,0
2020,1,12,8,0,771,61,300,14.100000000000001,1.1,934,46.1,0
2020,1,12,9,0,898,76,511,18.400000000000002,0.5,935,33.31,0
2020,1,12,10,0,955,85,674,21.5,0.4,934,24.02,0
2020,1,12,11,0,986,89,776,22.8,0.5,933,22.400000000000002,0
2020,1,12,12,0,989,91,803,23.6,0.6000000000000001,932,21.75,0
2020,1,12,13,0,976,89,758,23.900000000000002,0.8,931,21.6,0
2020,1,12,14,0,937,85,642,23.700000000000003,0.8,930,22,0
2020,1,12,15,0,864,75,467,22.8,0.7000000000000001,930,24.84,0
2020,1,12,16,0,711,58,252,20.3,0.5,930,45.17,0
2020,1,12,17,0,297,23,42,17.5,0.7000000000000001,931,43.52,0
2020,1,12,18,0,0,0,0,16,0.9,931,47.300000000000004,0
2020,1,12,19,0,0,0,0,14.5,1,932,52.39,0
2020,1,12,20,0,0,0,0,12.9,1.1,932,59.69,0
2020,1,12,21,0,0,0,0,11.600000000000001,1.2000000000000002,932,65.3,0
2020,1,12,22,0,0,0,0,10.700000000000001,1.2000000000000002,932,68.93,0
2020,1,12,23,0,0,0,0,10,1.2000000000000002,931,71.74,0
2020,1,13,0,0,0,0,0,9.5,1.3,930,73.51,0
2020,1,13,1,0,0,0,0,9.1,1.3,929,74.63,0
2020,1,13,2,0,0,0,0,9,1.3,929,73.98,0
2020,1,13,3,0,0,0,0,9,1.2000000000000002,928,72.61,0
2020,1,13,4,0,0,0,0,9.1,1.2000000000000002,928,70.85000000000001,0
2020,1,13,5,0,0,0,0,9.1,1.2000000000000002,929,69.83,0
2020,1,13,6,0,0,0,0,9.5,1.1,930,68.87,0
2020,1,13,7,0,390,34,75,13.4,1.3,931,62.980000000000004,1
2020,1,13,8,0,714,68,289,16.7,1.9000000000000001,932,45.21,0
2020,1,13,9,0,841,88,496,20.5,2.2,932,36.81,0
2020,1,13,10,0,901,102,658,23.1,2.6,931,31.32,0
2020,1,13,11,0,930,110,759,24.5,2.8000000000000003,930,30.04,0
2020,1,13,12,0,932,115,788,25.200000000000003,2.9000000000000004,929,30.09,0
2020,1,13,13,0,909,115,741,25.5,2.8000000000000003,928,30.38,0
2020,1,13,14,0,858,112,624,25.1,2.8000000000000003,928,32.08,0
2020,1,13,15,0,762,101,449,24,2.4000000000000004,928,37,0
2020,1,13,16,0,585,77,238,20.5,1.1,928,62.58,0
2020,1,13,17,0,197,26,39,17.1,1.2000000000000002,928,69.28,0
2020,1,13,18,0,0,0,0,16.1,1.2000000000000002,929,71.37,0
2020,1,13,19,0,0,0,0,15.200000000000001,1.2000000000000002,930,74.04,0
2020,1,13,20,0,0,0,0,14.100000000000001,1.2000000000000002,930,77.82000000000001,0
2020,1,13,21,0,0,0,0,13.3,1.2000000000000002,930,79.93,0
2020,1,13,22,0,0,0,0,12.700000000000001,1.2000000000000002,930,80.73,0
2020,1,13,23,0,0,0,0,12.100000000000001,1.2000000000000002,930,81.25,0
2020,1,14,0,0,0,0,0,11.700000000000001,1.2000000000000002,929,80.69,0
2020,1,14,1,0,0,0,0,11.5,1.1,929,79.36,0
2020,1,14,2,0,0,0,0,11.4,1.1,928,77.78,0
2020,1,14,3,0,0,0,0,11.3,1.1,928,76.61,0
2020,1,14,4,0,0,0,0,11.4,1.1,929,74.62,0
2020,1,14,5,0,0,0,0,11.4,1.1,929,73.17,0
2020,1,14,6,0,0,0,0,11.5,1,930,72.8,1
2020,1,14,7,0,118,41,54,14.200000000000001,1.1,931,70.79,0
2020,1,14,8,0,384,130,249,17,1.6,932,52.77,0
2020,1,14,9,0,75,214,250,20.700000000000003,1.6,932,43.58,3
2020,1,14,10,0,522,221,544,23,1.9000000000000001,932,39.12,3
2020,1,14,11,0,626,255,693,23.900000000000002,2.1,931,38.17,1
2020,1,14,12,0,648,255,724,24.400000000000002,2.3000000000000003,930,37.84,0
2020,1,14,13,0,639,243,684,24.5,2.4000000000000004,929,37.97,0
2020,1,14,14,0,582,225,574,24.200000000000003,2.3000000000000003,928,38.59,0
2020,1,14,15,0,493,184,410,23.200000000000003,1.9000000000000001,928,42.2,0
2020,1,14,16,0,331,120,212,20.3,0.9,928,65.74,0
2020,1,14,17,0,68,24,29,17.7,1,929,67.51,0
2020,1,14,18,0,0,0,0,16.6,0.9,930,70.15,0
2020,1,14,19,0,0,0,0,15.700000000000001,0.9,930,72.77,0
2020,1,14,20,0,0,0,0,14.8,1,931,76.06,0
2020,1,14,21,0,0,0,0,13.8,1.1,931,79.85000000000001,0
2020,1,14,22,0,0,0,0,13.100000000000001,1.1,931,81.61,0
2020,1,14,23,0,0,0,0,12.8,1.1,930,81.11,0
2020,1,15,0,0,0,0,0,12.3,1.1,930,82,0
2020,1,15,1,0,0,0,0,11.8,1.2000000000000002,930,83.24,0
2020,1,15,2,0,0,0,0,11.4,1.2000000000000002,929,84.08,0
2020,1,15,3,0,0,0,0,11.100000000000001,1.3,929,84.66,0
2020,1,15,4,0,0,0,0,10.700000000000001,1.3,929,86.07000000000001,0
2020,1,15,5,0,0,0,0,10.5,1.3,930,86.56,0
2020,1,15,6,0,0,0,0,10.600000000000001,1.3,931,86.88,3
2020,1,15,7,0,91,40,50,13.9,2,932,75.66,0
2020,1,15,8,0,326,141,243,16.8,2.7,932,61.43,1
2020,1,15,9,0,491,200,439,20.5,3.4000000000000004,932,46.94,0
2020,1,15,10,0,598,228,599,22.5,3.6,932,41.76,0
2020,1,15,11,0,569,284,684,23.5,3.7,931,40.38,0
2020,1,15,12,0,597,283,717,24,3.8000000000000003,930,40.06,0
2020,1,15,13,0,590,269,678,24.1,3.8000000000000003,929,40.53,0
2020,1,15,14,0,513,256,565,23.6,3.6,928,42.35,0
2020,1,15,15,0,423,207,402,22.400000000000002,3.3000000000000003,929,46.89,0
2020,1,15,16,0,270,131,207,19.6,1.8,929,63.440000000000005,0
2020,1,15,17,0,50,23,26,16.3,1.5,929,76.87,0
2020,1,15,18,0,0,0,0,15.5,1.6,930,78.81,0
2020,1,15,19,0,0,0,0,14.9,1.6,931,80.68,0
2020,1,15,20,0,0,0,0,14.4,1.6,931,82.39,0
2020,1,15,21,0,0,0,0,13.9,1.6,931,84.11,0
2020,1,15,22,0,0,0,0,13.600000000000001,1.8,930,84.49,0
2020,1,15,23,0,0,0,0,13.4,1.9000000000000001,929,84.32000000000001,0
2020,1,16,0,0,0,0,0,13.3,2.1,929,84,0
2020,1,16,1,0,0,0,0,13.100000000000001,2.3000000000000003,928,84.48,1
2020,1,16,2,0,0,0,0,12.8,2.5,928,85.95,0
2020,1,16,3,0,0,0,0,12.5,2.7,928,87.73,0
2020,1,16,4,0,0,0,0,12.100000000000001,2.9000000000000004,928,90.44,0
2020,1,16,5,0,0,0,0,11.700000000000001,3.2,929,93.76,0
2020,1,16,6,0,0,0,0,11.600000000000001,3.6,930,95.54,0
2020,1,16,7,0,80,41,50,13,4.3,931,89.10000000000001,0
2020,1,16,8,0,314,145,242,15.4,4.5,932,78.57000000000001,0
