Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,208957,-,b'Madhya Pradesh',b'India',22.2,78.47,5,761,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Wind Speed,Pressure,Relative Humidity,Cloud Type
2018,1,1,19,0,0,0,0,15.200000000000001,1.5,928,37.75,0
2018,1,1,20,0,0,0,0,14.3,1.6,929,39.87,0
2018,1,1,21,0,0,0,0,13.5,1.5,929,42.160000000000004,1
2018,1,1,22,0,0,0,0,12.700000000000001,1.5,929,44.64,1
2018,1,1,23,0,0,0,0,12,1.4000000000000001,929,46.92,1
2018,1,2,0,0,0,0,0,11.4,1.4000000000000001,928,48.86,1
2018,1,2,1,0,0,0,0,10.9,1.3,928,50.52,1
2018,1,2,2,0,0,0,0,10.4,1.3,927,52.07,1
2018,1,2,3,0,0,0,0,10,1.3,927,53.33,1
2018,1,2,4,0,0,0,0,9.700000000000001,1.3,928,54.33,1
2018,1,2,5,0,0,0,0,9.3,1.3,929,55.72,1
2018,1,2,6,0,0,0,0,9.3,1.3,929,55.63,1
2018,1,2,7,0,128,39,53,13,2.1,930,43.62,0
2018,1,2,8,0,378,127,245,16.3,2.4000000000000004,931,35.51,0
2018,1,2,9,0,531,182,437,20.8,1.6,931,27.78,0
2018,1,2,10,0,621,213,591,23.1,0.8,930,24.21,0
2018,1,2,11,0,638,240,678,24.400000000000002,1,929,22.150000000000002,0
2018,1,2,12,0,650,242,700,25.200000000000003,1.5,928,20.82,0
2018,1,2,13,0,637,230,655,25.5,1.7000000000000002,927,20.2,0
2018,1,2,14,0,613,197,548,25.3,1.8,927,20.16,0
2018,1,2,15,0,512,160,380,24.400000000000002,1.9000000000000001,927,20.95,0
2018,1,2,16,0,334,99,182,21.200000000000003,1,927,27.82,1
2018,1,2,17,0,48,11,14,17.900000000000002,1,928,32.81,0
2018,1,2,18,0,0,0,0,16.5,1.2000000000000002,929,34.62,0
2018,1,2,19,0,0,0,0,15.100000000000001,1.4000000000000001,930,36.660000000000004,0
2018,1,2,20,0,0,0,0,14,1.5,930,38.34,0
2018,1,2,21,0,0,0,0,12.9,1.6,931,40.04,0
2018,1,2,22,0,0,0,0,12,1.7000000000000002,930,41.26,1
2018,1,2,23,0,0,0,0,11.200000000000001,1.8,930,42.71,1
2018,1,3,0,0,0,0,0,10.4,1.8,930,44.81,1
2018,1,3,1,0,0,0,0,9.700000000000001,1.9000000000000001,930,47.37,1
2018,1,3,2,0,0,0,0,9,1.8,929,50.43,0
2018,1,3,3,0,0,0,0,8.4,1.7000000000000002,929,53.44,0
2018,1,3,4,0,0,0,0,7.9,1.6,929,56.2,0
2018,1,3,5,0,0,0,0,7.5,1.5,930,58.620000000000005,0
2018,1,3,6,0,0,0,0,7.5,1.3,931,59.35,0
2018,1,3,7,0,263,40,69,11.600000000000001,2.1,932,45.58,0
2018,1,3,8,0,582,95,276,15.4,2,932,35.42,0
2018,1,3,9,0,741,123,480,20.1,1.1,933,23.92,0
2018,1,3,10,0,830,136,642,22.3,1,932,19.080000000000002,0
2018,1,3,11,0,891,138,749,23.700000000000003,1.4000000000000001,931,16.25,0
2018,1,3,12,0,910,134,777,24.700000000000003,1.7000000000000002,930,14.42,0
2018,1,3,13,0,901,127,730,25.1,2.1,929,13.46,0
2018,1,3,14,0,856,118,610,24.8,2.5,928,13.11,0
2018,1,3,15,0,777,98,434,23.8,2.5,928,13.43,0
2018,1,3,16,0,607,69,221,20.400000000000002,1.3,929,18.79,0
2018,1,3,17,0,177,17,25,16.1,1.3,929,24.310000000000002,0
2018,1,3,18,0,0,0,0,14.9,1.4000000000000001,930,25.5,0
2018,1,3,19,0,0,0,0,14.100000000000001,1.4000000000000001,931,26.060000000000002,1
2018,1,3,20,0,0,0,0,13.4,1.3,931,26.32,0
2018,1,3,21,0,0,0,0,12.700000000000001,1.3,931,27.240000000000002,0
2018,1,3,22,0,0,0,0,11.9,1.3,931,28.51,0
2018,1,3,23,0,0,0,0,11.100000000000001,1.3,931,29.94,0
2018,1,4,0,0,0,0,0,10.4,1.3,931,31.310000000000002,0
2018,1,4,1,0,0,0,0,9.600000000000001,1.4000000000000001,930,32.94,0
2018,1,4,2,0,0,0,0,8.9,1.4000000000000001,930,34.38,0
2018,1,4,3,0,0,0,0,8.4,1.4000000000000001,930,35.34,0
2018,1,4,4,0,0,0,0,8,1.4000000000000001,930,36.12,0
2018,1,4,5,0,0,0,0,7.7,1.4000000000000001,931,36.7,0
2018,1,4,6,0,0,0,0,7.9,1.3,932,36.160000000000004,0
2018,1,4,7,0,367,36,76,12.3,1.5,932,27.69,0
2018,1,4,8,0,691,79,293,16.8,2.1,933,19.66,0
2018,1,4,9,0,831,101,502,21.200000000000003,1.1,933,13.96,0
2018,1,4,10,0,903,114,664,23.400000000000002,1,933,11.77,0
2018,1,4,11,0,913,127,754,24.700000000000003,1.2000000000000002,932,10.67,0
2018,1,4,12,0,922,129,781,25.6,1.3,931,9.99,0
2018,1,4,13,0,906,125,732,25.900000000000002,1.5,930,9.81,0
2018,1,4,14,0,812,133,601,25.6,1.7000000000000002,929,10.06,0
2018,1,4,15,0,717,113,425,24.700000000000003,1.8,929,10.83,0
2018,1,4,16,0,531,79,213,21.200000000000003,0.9,929,16.85,0
2018,1,4,17,0,123,16,22,18,1.1,929,19.57,0
2018,1,4,18,0,0,0,0,16.6,1.2000000000000002,930,20.89,0
2018,1,4,19,0,0,0,0,15.600000000000001,1.2000000000000002,931,21.400000000000002,0
2018,1,4,20,0,0,0,0,14.9,1.2000000000000002,931,21.63,1
2018,1,4,21,0,0,0,0,14.200000000000001,1.2000000000000002,931,22.16,1
2018,1,4,22,0,0,0,0,13.100000000000001,1.2000000000000002,931,22.88,1
2018,1,4,23,0,0,0,0,11.9,1.3,931,23.87,1
2018,1,5,0,0,0,0,0,10.8,1.3,930,25.17,1
2018,1,5,1,0,0,0,0,10.100000000000001,1.4000000000000001,930,25.97,1
2018,1,5,2,0,0,0,0,9.600000000000001,1.4000000000000001,929,26.52,1
2018,1,5,3,0,0,0,0,9.200000000000001,1.4000000000000001,929,27.07,1
2018,1,5,4,0,0,0,0,8.9,1.4000000000000001,929,27.580000000000002,1
2018,1,5,5,0,0,0,0,8.6,1.4000000000000001,930,28.44,1
2018,1,5,6,0,0,0,0,8.700000000000001,1.4000000000000001,930,29.080000000000002,1
2018,1,5,7,0,252,39,67,13.100000000000001,1.8,931,22.830000000000002,1
2018,1,5,8,0,554,97,269,17,2.3000000000000003,932,18.34,0
2018,1,5,9,0,700,132,469,21.700000000000003,0.9,932,19.29,0
2018,1,5,10,0,769,154,624,23.900000000000002,1.4000000000000001,932,19.79,0
2018,1,5,11,0,765,184,710,25.1,1.8,931,19.490000000000002,0
2018,1,5,12,0,768,188,733,25.900000000000002,2,930,19.31,0
2018,1,5,13,0,752,181,687,26.1,2.1,929,19.71,0
2018,1,5,14,0,668,178,565,25.8,2.1,928,20.43,0
2018,1,5,15,0,573,146,396,24.900000000000002,2,928,21.57,0
2018,1,5,16,0,391,95,195,21.8,1,928,28.2,0
2018,1,5,17,0,71,15,18,18.6,1.1,928,33.17,0
2018,1,5,18,0,0,0,0,17.400000000000002,1.1,929,35.26,0
2018,1,5,19,0,0,0,0,16.400000000000002,1.2000000000000002,929,37.18,0
2018,1,5,20,0,0,0,0,15.8,1.2000000000000002,930,38.2,1
2018,1,5,21,0,0,0,0,15.3,1.1,930,38.910000000000004,1
2018,1,5,22,0,0,0,0,14.600000000000001,1.1,929,40.14,1
2018,1,5,23,0,0,0,0,13.9,1.1,929,41,1
2018,1,6,0,0,0,0,0,13.3,1.1,929,42.13,1
2018,1,6,1,0,0,0,0,12.700000000000001,1.1,928,43.34,1
2018,1,6,2,0,0,0,0,12.100000000000001,1.1,928,44.63,0
2018,1,6,3,0,0,0,0,11.700000000000001,1,928,45.32,0
2018,1,6,4,0,0,0,0,11.3,1,928,46,0
2018,1,6,5,0,0,0,0,10.9,1,929,46.76,1
2018,1,6,6,0,0,0,0,10.9,1,930,46.410000000000004,1
2018,1,6,7,0,193,40,61,13.5,1.1,930,39.29,0
2018,1,6,8,0,496,108,262,16.900000000000002,1.5,931,31.42,0
2018,1,6,9,0,657,145,462,21.6,1,931,27.02,0
2018,1,6,10,0,741,167,620,23.6,1.7000000000000002,930,24.69,0
2018,1,6,11,0,759,187,710,24.700000000000003,2.1,929,23.01,0
2018,1,6,12,0,768,191,736,25.5,2.2,928,21.88,0
2018,1,6,13,0,746,185,687,25.700000000000003,2.4000000000000004,927,21.69,0
2018,1,6,14,0,591,207,551,25.3,2.4000000000000004,927,22.11,0
2018,1,6,15,0,487,170,384,24.400000000000002,2.3000000000000003,927,22.92,0
2018,1,6,16,0,312,106,186,21.400000000000002,1.1,927,28.96,1
2018,1,6,17,0,46,14,16,18.1,1,928,34.54,0
2018,1,6,18,0,0,0,0,17.2,1.1,929,35.72,0
2018,1,6,19,0,0,0,0,16.400000000000002,1.1,929,36.89,1
2018,1,6,20,0,0,0,0,15.700000000000001,1,930,38.08,0
2018,1,6,21,0,0,0,0,15.100000000000001,1.1,930,39.03,1
2018,1,6,22,0,0,0,0,14.4,1.1,930,40,1
2018,1,6,23,0,0,0,0,13.5,1.1,929,42.1,1
2018,1,7,0,0,0,0,0,12.700000000000001,1.1,929,44.160000000000004,1
2018,1,7,1,0,0,0,0,12,1.1,929,46.02,0
2018,1,7,2,0,0,0,0,11.5,1.1,929,47.29,0
2018,1,7,3,0,0,0,0,11,1.1,929,48.54,1
2018,1,7,4,0,0,0,0,10.600000000000001,1.2000000000000002,929,49.49,1
2018,1,7,5,0,0,0,0,10.200000000000001,1.2000000000000002,929,50.43,1
2018,1,7,6,0,0,0,0,10.200000000000001,1.2000000000000002,930,50.1,1
2018,1,7,7,0,183,40,60,13.5,1.5,931,40.32,0
2018,1,7,8,0,482,111,260,17.2,1.7000000000000002,932,31.73,0
2018,1,7,9,0,645,150,461,21.400000000000002,0.8,932,25.55,0
2018,1,7,10,0,731,171,618,23.1,0.6000000000000001,931,22.48,0
2018,1,7,11,0,776,179,715,24.200000000000003,0.6000000000000001,930,20.400000000000002,0
2018,1,7,12,0,792,180,744,25,0.8,929,18.95,0
2018,1,7,13,0,781,172,699,25.3,1,928,18.23,0
2018,1,7,14,0,713,165,580,25,1.2000000000000002,928,18.26,0
2018,1,7,15,0,624,137,413,24.200000000000003,1.3,928,18.84,0
2018,1,7,16,0,443,92,208,21.400000000000002,0.7000000000000001,929,24.900000000000002,0
2018,1,7,17,0,96,18,23,17.900000000000002,1,929,29.41,0
2018,1,7,18,0,0,0,0,16.400000000000002,1.1,930,31.310000000000002,0
2018,1,7,19,0,0,0,0,15.100000000000001,1.2000000000000002,931,33.06,0
2018,1,7,20,0,0,0,0,13.9,1.3,931,35.050000000000004,1
2018,1,7,21,0,0,0,0,12.8,1.3,931,37.160000000000004,0
2018,1,7,22,0,0,0,0,12,1.3,931,38.77,1
2018,1,7,23,0,0,0,0,11.200000000000001,1.3,931,40.51,1
2018,1,8,0,0,0,0,0,10.600000000000001,1.3,931,41.85,1
2018,1,8,1,0,0,0,0,10,1.4000000000000001,930,43.27,0
2018,1,8,2,0,0,0,0,9.5,1.4000000000000001,930,44.53,1
2018,1,8,3,0,0,0,0,9.1,1.4000000000000001,929,45.42,0
2018,1,8,4,0,0,0,0,8.700000000000001,1.4000000000000001,930,46.5,1
2018,1,8,5,0,0,0,0,8.4,1.4000000000000001,930,47.4,0
2018,1,8,6,0,0,0,0,8.5,1.5,931,47.36,0
2018,1,8,7,0,229,39,64,12.700000000000001,2.6,932,36.31,0
2018,1,8,8,0,543,100,268,16.5,2.8000000000000003,933,28.87,0
2018,1,8,9,0,699,134,471,21.200000000000003,2.7,934,22.29,0
2018,1,8,10,0,782,154,633,23.400000000000002,1.8,933,20.080000000000002,0
2018,1,8,11,0,831,158,732,24.8,1.2000000000000002,932,18.3,0
2018,1,8,12,0,841,160,761,25.700000000000003,1,931,17.150000000000002,0
2018,1,8,13,0,822,157,714,26,0.8,930,16.73,0
2018,1,8,14,0,768,147,597,25.8,0.8,930,16.830000000000002,0
2018,1,8,15,0,667,125,422,24.900000000000002,0.8,930,17.64,0
2018,1,8,16,0,483,87,215,22.1,0.6000000000000001,930,24.17,0
2018,1,8,17,0,120,20,27,18.6,1,931,28.02,0
2018,1,8,18,0,0,0,0,16.900000000000002,1.2000000000000002,932,30.3,0
2018,1,8,19,0,0,0,0,15.5,1.3,933,32.29,0
2018,1,8,20,0,0,0,0,14.200000000000001,1.4000000000000001,933,34.54,0
2018,1,8,21,0,0,0,0,13,1.4000000000000001,933,36.980000000000004,0
2018,1,8,22,0,0,0,0,11.9,1.4000000000000001,933,39.31,0
2018,1,8,23,0,0,0,0,11.100000000000001,1.4000000000000001,933,40.89,0
2018,1,9,0,0,0,0,0,10.3,1.4000000000000001,933,42.4,0
2018,1,9,1,0,0,0,0,9.700000000000001,1.5,932,43.230000000000004,1
2018,1,9,2,0,0,0,0,9.200000000000001,1.4000000000000001,932,43.89,0
2018,1,9,3,0,0,0,0,8.8,1.4000000000000001,932,44.660000000000004,0
2018,1,9,4,0,0,0,0,8.5,1.4000000000000001,932,45.82,1
2018,1,9,5,0,0,0,0,8.200000000000001,1.3,933,47.6,0
2018,1,9,6,0,0,0,0,8.3,1.3,934,48.51,0
2018,1,9,7,0,305,37,70,12.700000000000001,2,934,37.4,0
2018,1,9,8,0,636,85,282,16.7,2.3000000000000003,935,29.02,0
2018,1,9,9,0,786,111,490,20.900000000000002,2.2,936,21.41,0
2018,1,9,10,0,862,125,654,23.1,1.7000000000000002,935,18.1,0
2018,1,9,11,0,841,157,739,24.5,1.2000000000000002,935,16.06,0
2018,1,9,12,0,854,158,769,25.400000000000002,0.9,934,14.73,0
2018,1,9,13,0,834,153,720,25.8,0.8,933,14.040000000000001,0
2018,1,9,14,0,767,148,599,25.5,1,932,13.99,0
2018,1,9,15,0,675,125,427,24.6,1.2000000000000002,932,14.56,0
2018,1,9,16,0,495,87,219,21.6,0.8,932,20.47,0
2018,1,9,17,0,132,20,28,18.1,1.1,932,23.98,0
2018,1,9,18,0,0,0,0,16.6,1.2000000000000002,933,25.580000000000002,0
2018,1,9,19,0,0,0,0,15.3,1.2000000000000002,934,27.1,0
2018,1,9,20,0,0,0,0,14.200000000000001,1.3,935,28.330000000000002,0
2018,1,9,21,0,0,0,0,13,1.3,935,30.1,0
2018,1,9,22,0,0,0,0,12,1.3,935,31.580000000000002,0
2018,1,9,23,0,0,0,0,11.100000000000001,1.3,934,32.84,1
2018,1,10,0,0,0,0,0,10.3,1.3,934,33.9,1
2018,1,10,1,0,0,0,0,9.600000000000001,1.3,934,34.75,0
2018,1,10,2,0,0,0,0,9.1,1.3,933,35.07,0
2018,1,10,3,0,0,0,0,8.700000000000001,1.3,933,35.22,0
2018,1,10,4,0,0,0,0,8.4,1.3,934,35.28,0
2018,1,10,5,0,0,0,0,8.200000000000001,1.3,934,35.13,0
2018,1,10,6,0,0,0,0,8.4,1.3,935,34.32,0
2018,1,10,7,0,283,37,67,12.9,1.8,936,25.45,0
2018,1,10,8,0,611,88,277,16.900000000000002,2,936,19.29,0
2018,1,10,9,0,767,115,485,21.6,1.7000000000000002,936,15.66,0
2018,1,10,10,0,850,128,651,24.1,1.4000000000000001,936,13.89,0
2018,1,10,11,0,878,140,750,25.6,1,935,12.72,0
2018,1,10,12,0,887,140,777,26.6,0.8,933,11.85,0
2018,1,10,13,0,877,135,733,27,1.1,932,11.43,0
2018,1,10,14,0,827,127,616,26.900000000000002,1.3,932,11.36,0
2018,1,10,15,0,742,108,442,25.900000000000002,1.5,932,12,0
2018,1,10,16,0,566,77,229,22.700000000000003,0.9,932,17.36,0
2018,1,10,17,0,178,21,32,18.900000000000002,1.2000000000000002,933,20.91,0
2018,1,10,18,0,0,0,0,17.3,1.3,934,22.38,0
2018,1,10,19,0,0,0,0,16.1,1.3,934,23.55,1
2018,1,10,20,0,0,0,0,15,1.3,934,24.59,1
2018,1,10,21,0,0,0,0,14.200000000000001,1.3,934,24.92,1
2018,1,10,22,0,0,0,0,13.600000000000001,1.3,934,24.98,1
2018,1,10,23,0,0,0,0,13.100000000000001,1.3,934,25.2,1
2018,1,11,0,0,0,0,0,12.700000000000001,1.3,933,25.34,1
2018,1,11,1,0,0,0,0,12.4,1.3,933,25.43,1
2018,1,11,2,0,0,0,0,12.100000000000001,1.2000000000000002,932,25.59,1
2018,1,11,3,0,0,0,0,12,1.2000000000000002,932,25.51,1
2018,1,11,4,0,0,0,0,11.9,1.2000000000000002,932,25.46,1
2018,1,11,5,0,0,0,0,11.9,1.2000000000000002,933,25.3,1
2018,1,11,6,0,0,0,0,12.3,1.1,934,24.76,1
2018,1,11,7,0,268,36,64,15.600000000000001,1.1,935,20.6,1
2018,1,11,8,0,576,86,265,19.3,1,935,15.08,0
2018,1,11,9,0,717,116,463,23.400000000000002,0.9,935,13.67,0
2018,1,11,10,0,790,135,621,25.6,2,935,13.89,0
2018,1,11,11,0,855,133,728,26.900000000000002,2.6,934,14.07,0
2018,1,11,12,0,867,134,758,27.8,2.9000000000000004,933,14.200000000000001,0
2018,1,11,13,0,856,129,715,28,3,932,14.6,0
2018,1,11,14,0,812,121,602,27.6,3.1,931,15.18,0
2018,1,11,15,0,736,102,435,26.700000000000003,3,931,15.950000000000001,0
2018,1,11,16,0,576,73,229,23.6,1.7000000000000002,931,19.91,0
2018,1,11,17,0,202,22,35,19.3,1.4000000000000001,932,24.900000000000002,0
2018,1,11,18,0,0,0,0,18.2,1.4000000000000001,932,24.810000000000002,0
2018,1,11,19,0,0,0,0,17.5,1.4000000000000001,933,24.18,1
2018,1,11,20,0,0,0,0,16.8,1.4000000000000001,933,23.75,1
2018,1,11,21,0,0,0,0,16.2,1.3,933,23.53,1
2018,1,11,22,0,0,0,0,15.700000000000001,1.2000000000000002,933,23.47,1
2018,1,11,23,0,0,0,0,15.200000000000001,1.1,932,23.400000000000002,1
2018,1,12,0,0,0,0,0,14.8,1.1,932,23.830000000000002,1
2018,1,12,1,0,0,0,0,14.4,1.1,931,24.27,1
2018,1,12,2,0,0,0,0,13.8,1.1,931,24.990000000000002,1
2018,1,12,3,0,0,0,0,13.100000000000001,1.2000000000000002,931,25.830000000000002,1
2018,1,12,4,0,0,0,0,12.5,1.2000000000000002,931,26.51,1
2018,1,12,5,0,0,0,0,12,1.3,932,27.05,1
2018,1,12,6,0,0,0,0,12.100000000000001,1.2000000000000002,932,26.69,1
2018,1,12,7,0,285,35,65,15.9,1.9000000000000001,933,20.48,1
2018,1,12,8,0,594,82,266,19.700000000000003,2.1,934,15.9,0
2018,1,12,9,0,733,109,464,23.700000000000003,2.2,934,14.52,0
2018,1,12,10,0,805,126,622,25.8,2.2,934,14.4,0
2018,1,12,11,0,844,132,721,27.3,2.3000000000000003,933,14.71,0
2018,1,12,12,0,855,134,751,28.200000000000003,2.5,932,15.34,0
2018,1,12,13,0,843,130,708,28.5,2.8000000000000003,931,16.14,0
2018,1,12,14,0,820,114,602,28.200000000000003,3.1,930,17.07,0
2018,1,12,15,0,737,97,433,27.1,3.3000000000000003,930,18.48,0
2018,1,12,16,0,580,71,230,24.6,2.4000000000000004,931,21.63,0
2018,1,12,17,0,205,23,36,20.400000000000002,1.6,931,26.53,0
2018,1,12,18,0,0,0,0,19.1,1.7000000000000002,932,26.51,0
2018,1,12,19,0,0,0,0,18.1,1.6,933,26.48,1
2018,1,12,20,0,0,0,0,17.1,1.4000000000000001,933,27.28,1
2018,1,12,21,0,0,0,0,16.3,1.3,933,28.03,1
2018,1,12,22,0,0,0,0,15.700000000000001,1.3,932,28.26,1
2018,1,12,23,0,0,0,0,15.100000000000001,1.2000000000000002,932,28.84,1
2018,1,13,0,0,0,0,0,14.600000000000001,1.2000000000000002,932,29.28,1
2018,1,13,1,0,0,0,0,14.200000000000001,1.2000000000000002,931,29.45,1
2018,1,13,2,0,0,0,0,13.9,1.2000000000000002,931,29.38,1
2018,1,13,3,0,0,0,0,13.5,1.2000000000000002,931,29.41,3
2018,1,13,4,0,0,0,0,13.200000000000001,1.3,931,29.2,1
2018,1,13,5,0,0,0,0,12.8,1.3,932,29.17,1
2018,1,13,6,0,0,0,0,12.9,1.4000000000000001,932,28.28,1
2018,1,13,7,0,248,36,62,16.900000000000002,2.3000000000000003,933,21.13,1
2018,1,13,8,0,553,90,261,20.8,2.8000000000000003,934,17.14,0
2018,1,13,9,0,689,122,456,24.400000000000002,2.9000000000000004,934,16.39,0
2018,1,13,10,0,755,144,610,26.5,2.7,933,17.240000000000002,0
2018,1,13,11,0,711,191,688,27.8,2.4000000000000004,932,18.53,0
2018,1,13,12,0,712,199,714,28.6,2.3000000000000003,931,19.55,0
2018,1,13,13,0,689,199,673,28.8,2.2,931,20.59,0
2018,1,13,14,0,547,218,545,28.400000000000002,2.2,930,21.88,0
2018,1,13,15,0,445,180,383,27.5,2.2,930,23.51,0
2018,1,13,16,0,289,114,194,24.700000000000003,1.2000000000000002,930,28.96,0
2018,1,13,17,0,57,19,23,21.200000000000003,1.2000000000000002,931,34.83,0
2018,1,13,18,0,0,0,0,20.1,1.3,931,36.33,0
2018,1,13,19,0,0,0,0,19.400000000000002,1.3,932,37.28,0
2018,1,13,20,0,0,0,0,18.8,1.3,932,38.22,1
2018,1,13,21,0,0,0,0,18.3,1.2000000000000002,932,39.19,0
2018,1,13,22,0,0,0,0,17.7,1.1,932,40.6,0
2018,1,13,23,0,0,0,0,17.3,1,932,41.59,0
2018,1,14,0,0,0,0,0,16.8,1,932,42.77,0
2018,1,14,1,0,0,0,0,16.3,1,931,43.800000000000004,0
2018,1,14,2,0,0,0,0,15.700000000000001,1,931,45.5,1
2018,1,14,3,0,0,0,0,15,1.1,931,47.62,1
2018,1,14,4,0,0,0,0,14.5,1.1,931,49.230000000000004,1
2018,1,14,5,0,0,0,0,14.200000000000001,1.1,931,50.29,1
2018,1,14,6,0,0,0,0,14.200000000000001,1.1,932,50.49,1
2018,1,14,7,0,121,38,51,17.6,1.6,933,40.84,1
2018,1,14,8,0,373,124,240,21.200000000000003,1.8,934,33.82,0
2018,1,14,9,0,113,220,275,24.700000000000003,1,934,29.97,3
2018,1,14,10,0,600,217,589,26.700000000000003,0.9,934,28.72,0
2018,1,14,11,0,622,246,681,28,1.4000000000000001,933,27.77,0
2018,1,14,12,0,631,256,714,28.700000000000003,1.8,932,27.22,0
2018,1,14,13,0,608,250,670,28.900000000000002,2.1,931,27.26,1
2018,1,14,14,0,22,230,244,28.400000000000002,2.3000000000000003,930,28.27,3
2018,1,14,15,0,438,195,397,27.6,2.5,930,29.73,1
2018,1,14,16,0,304,122,207,25.400000000000002,1.4000000000000001,931,34.64,1
2018,1,14,17,0,66,24,28,22.1,1.1,931,42.12,1
2018,1,14,18,0,0,0,0,21.3,1.2000000000000002,932,44.02,4
2018,1,14,19,0,0,0,0,20.8,1.2000000000000002,932,45.1,1
2018,1,14,20,0,0,0,0,20.1,1.2000000000000002,933,46.79,1
2018,1,14,21,0,0,0,0,19.6,1.1,933,47.81,1
2018,1,14,22,0,0,0,0,19,1,933,49.08,0
2018,1,14,23,0,0,0,0,18.2,1,932,50.96,0
2018,1,15,0,0,0,0,0,17.400000000000002,1,932,52.910000000000004,0
2018,1,15,1,0,0,0,0,16.6,1,932,54.54,0
2018,1,15,2,0,0,0,0,15.9,1,932,56.08,0
2018,1,15,3,0,0,0,0,15.3,1,931,57.370000000000005,1
2018,1,15,4,0,0,0,0,14.8,1.1,932,58.43,1
2018,1,15,5,0,0,0,0,14.4,1,932,59.08,1
2018,1,15,6,0,0,0,0,14.5,1,933,58.04,1
2018,1,15,7,0,240,40,66,17.900000000000002,1.4000000000000001,934,46.29,0
2018,1,15,8,0,579,93,273,21.700000000000003,1.1,934,36.96,0
2018,1,15,9,0,744,117,480,25.700000000000003,0.9,934,29.97,0
2018,1,15,10,0,835,130,648,27.400000000000002,1.3,934,26.21,0
2018,1,15,11,0,857,144,746,28.5,1.6,933,23.35,0
