timestamp,time_minutes,total_load_kw,critical_load_kw,non_critical_load_kw,shed_load_kw,hvac_load_kw,wards_lighting_load_kw,admin_load_kw,pv_power_kw,pv_curtailment_kw,gen1_power_kw,gen1_state,gen2_power_kw,gen2_state,grid_power_kw,battery_power_kw,battery_soc_percent,battery_energy_kwh,operation_mode,grid_available,frequency_hz,voltage_pu,power_balance_kw,islanding_event,reconnection_event,load_energy_kwh,pv_energy_kwh,gen1_fuel_liters,gen2_fuel_liters,battery_throughput_kwh
2025-01-15 00:00:00,0.0,739.2265862135376,220,519.2265862135376,0.0,359.4645596862953,59.91075994771588,99.85126657952647,0.0,0,0.0,OFF,0.0,OFF,339.22658621353764,-400.0,77.85478997883668,1261.2475976571543,GRID_CONNECTED,True,50.0,1.0,-400.0,False,False,61.602215517794804,0.0,0.0,0.0,34.75240234284579
2025-01-15 00:05:00,5.0,739.7098667948562,220,519.7098667948562,0.0,359.7991385502851,59.96652309171418,99.94420515285697,0.0,0,0.0,OFF,0.0,OFF,339.7098667948562,-400.0,75.70957995767337,1226.4951953143086,GRID_CONNECTED,True,50.0,1.0,-400.0,False,False,123.24470441736615,0.0,0.0,0.0,69.50480468569158
2025-01-15 00:10:00,10.0,707.3142680554189,220,487.3142680554189,0.0,337.3714163460592,56.22856939100987,93.71428231834979,0.0,0,0.0,OFF,0.0,OFF,339.7098667948562,-367.60440126056267,73.73810834415362,1194.5573551752886,GRID_CONNECTED,True,50.0,1.0,-367.60440126056267,False,False,182.18756008865105,0.0,0.0,0.0,101.44264482471159
2025-01-15 00:15:00,15.0,740.1417988234821,220,520.1417988234821,0.0,360.0981684162568,60.016361402709464,100.02726900451577,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-400.0,71.59289832299031,1159.804952832443,GRID_CONNECTED,True,50.0,1.0,-400.0,False,False,243.86604332394123,0.0,0.0,0.0,136.1950471675574
2025-01-15 00:20:00,20.0,734.170069919231,220,514.170069919231,0.0,355.9638945594676,59.327315759911265,98.8788595998521,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-394.0282710957489,69.47971483354966,1125.5713803035046,GRID_CONNECTED,True,50.0,1.0,-394.0282710957489,False,False,305.04688248387714,0.0,0.0,0.0,170.42861969649584
2025-01-15 00:25:00,25.0,721.475559999213,220,501.47555999921303,0.0,347.17538769176286,57.86256461529381,96.43760769215636,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-381.33376117573096,67.43461231884447,1092.4407195652805,GRID_CONNECTED,True,50.0,1.0,-381.33376117573096,False,False,365.1698458171449,0.0,0.0,0.0,203.55928043472002
2025-01-15 00:30:00,30.0,729.5027713055631,220,509.5027713055631,0.0,352.73268782692827,58.78878130448805,97.98130217414675,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-389.360972482081,65.34645966879833,1058.612646634533,GRID_CONNECTED,True,50.0,1.0,-389.360972482081,False,False,425.96174342594185,0.0,0.0,0.0,237.3873533654675
2025-01-15 00:35:00,35.0,707.7544006818326,220,487.75440068183264,0.0,337.6761235489611,56.27935392482684,93.79892320804474,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-367.61260185835056,63.374944075267194,1026.6740940193285,GRID_CONNECTED,True,50.0,1.0,-367.61260185835056,False,False,484.94127681609456,0.0,0.0,0.0,269.32590598067196
2025-01-15 00:40:00,40.0,722.1847595186562,220,502.18475951865616,0.0,347.66637197445425,57.94439532907571,96.57399221512618,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-382.0429606951741,61.326038105771715,993.4818173135018,GRID_CONNECTED,True,50.0,1.0,-382.0429606951741,False,False,545.1233401093159,0.0,0.0,0.0,302.51818268649873
2025-01-15 00:45:00,45.0,739.4321297152674,220,519.4321297152674,0.0,359.60685903364663,59.93447650560777,99.89079417601296,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-399.2903308917853,59.184634057815025,958.7910717366034,GRID_CONNECTED,True,50.0,1.0,-399.2903308917853,False,False,606.7426842522549,0.0,0.0,0.0,337.2089282633971
2025-01-15 00:50:00,50.0,701.9078047171147,220,481.9078047171147,0.0,333.62848018877173,55.60474669812862,92.67457783021436,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-361.7660058936326,57.244473904916894,927.3604772596537,GRID_CONNECTED,True,50.0,1.0,-361.7660058936326,False,False,665.2350013120144,0.0,0.0,0.0,368.6395227403467
2025-01-15 00:55:00,55.0,736.0227755018192,220,516.0227755018192,0.0,357.24653688587483,59.54108948097914,99.23514913496523,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-395.8809766783371,55.12135430902118,892.965939806143,GRID_CONNECTED,True,50.0,1.0,-395.8809766783371,False,False,726.5702326038327,0.0,0.0,0.0,403.0340601938575
2025-01-15 01:00:00,60.0,723.3039734875483,220,503.3039734875483,0.0,348.4412124144565,58.07353540240942,96.78922567068237,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-383.16217466406624,53.06644596697095,859.6764246649295,GRID_CONNECTED,True,50.0,1.0,-383.16217466406624,False,False,786.845563727795,0.0,0.0,0.0,436.3235753350709
2025-01-15 01:05:00,65.0,739.0331908706193,220,519.0331908706193,0.0,359.3306706027364,59.88844510045607,99.81407516742678,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-398.8913920471372,50.9271814380327,825.0203392961297,GRID_CONNECTED,True,50.0,1.0,-398.8913920471372,False,False,848.4316629670133,0.0,0.0,0.0,470.9796607038708
2025-01-15 01:10:00,70.0,730.3613828934102,220,510.3613828934102,0.0,353.32711123389936,58.88785187231656,98.14641978719428,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-390.21958406992815,48.834424032530215,791.1176693269895,GRID_CONNECTED,True,50.0,1.0,-390.21958406992815,False,False,909.2951115414642,0.0,0.0,0.0,504.88233067301104
2025-01-15 01:15:00,75.0,709.8918855878618,220,489.8918855878618,0.0,339.1559207915966,56.52598679859943,94.20997799766573,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-369.7500867643797,46.851445053897834,758.9934098731449,GRID_CONNECTED,True,50.0,1.0,-369.7500867643797,False,False,968.452768673786,0.0,0.0,0.0,537.0065901268557
2025-01-15 01:20:00,80.0,733.1354072883639,220,513.1354072883639,0.0,355.247589661175,59.207931610195836,98.67988601699305,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-392.99360846488185,44.74381048606783,724.8497298742989,GRID_CONNECTED,True,50.0,1.0,-392.99360846488185,False,False,1029.5473859478163,0.0,0.0,0.0,571.1502701257017
2025-01-15 01:25:00,85.0,720.8958697801761,220,500.8958697801761,0.0,346.77406369396806,57.79567728232801,96.32612880388002,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-380.754070956694,42.701816864530265,691.7694332053902,GRID_CONNECTED,True,50.0,1.0,-380.754070956694,False,False,1089.622041762831,0.0,0.0,0.0,604.2305667946105
2025-01-15 01:30:00,90.0,699.8433491931729,220,479.8433491931729,0.0,332.1992417491197,55.366540291519954,92.27756715253325,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-359.70155036969084,40.772728438327654,660.518200700908,GRID_CONNECTED,True,50.0,1.0,-359.70155036969084,False,False,1147.942320862262,0.0,0.0,0.0,635.4817992990927
2025-01-15 01:35:00,95.0,700.1594279647377,220,480.1594279647377,0.0,332.4180655140492,55.403010919008196,92.33835153168033,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-360.0176291412556,38.84194487375445,629.2395069548221,GRID_CONNECTED,True,50.0,1.0,-360.0176291412556,False,False,1206.2889398593236,0.0,0.0,0.0,666.7604930451786
2025-01-15 01:40:00,100.0,700.85095463669,220,480.85095463668995,0.0,332.89681474847765,55.48280245807961,92.47133743013268,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-360.7091558132079,36.90745263431481,597.9007326758999,GRID_CONNECTED,True,50.0,1.0,-360.7091558132079,False,False,1264.6931860790478,0.0,0.0,0.0,698.0992673241008
2025-01-15 01:45:00,105.0,698.8601130277277,220,478.8601130277277,0.0,331.5185397884269,55.25308996473782,92.08848327456303,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-358.71831420424564,34.983637328300404,566.7349247184666,GRID_CONNECTED,True,50.0,1.0,-358.71831420424564,False,False,1322.9315288313585,0.0,0.0,0.0,729.2650752815341
2025-01-15 01:50:00,110.0,739.1310782908768,220,519.1310782908768,0.0,359.3984388167608,59.89973980279347,99.83289967132245,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-398.9892794673947,32.84384782667494,532.070334792134,GRID_CONNECTED,True,50.0,1.0,-398.9892794673947,False,False,1384.5257853555981,0.0,0.0,0.0,763.9296652078667
2025-01-15 01:55:00,115.0,704.5856666124649,220,484.58566661246493,0.0,335.48238457786033,55.91373076297672,93.18955127162786,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-364.44386778898286,30.889326233343823,500.4070849801699,GRID_CONNECTED,True,50.0,1.0,-364.44386778898286,False,False,1443.2412575733035,0.0,0.0,0.0,795.5929150198308
2025-01-15 02:00:00,120.0,735.3654559793124,220,515.3654559793124,0.0,356.79146952413936,59.4652449206899,99.10874153448316,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-395.2236571558303,28.76973185851506,466.06965610794396,GRID_CONNECTED,True,50.0,1.0,-395.2236571558303,False,False,1504.5217122382462,0.0,0.0,0.0,829.9303438920567
2025-01-15 02:05:00,125.0,704.7177714819765,220,484.71777148197646,0.0,335.57384179521443,55.928973632535744,93.21495605422623,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-364.5759726584944,26.81450178345914,434.3949288920381,GRID_CONNECTED,True,50.0,1.0,-364.5759726584944,False,False,1563.2481931950776,0.0,0.0,0.0,861.6050711079625
2025-01-15 02:10:00,130.0,712.3959599481265,220,492.39595994812646,0.0,340.88951073331833,56.814918455553055,94.69153075925509,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-372.2541611246444,24.818093391298312,402.05311293903264,GRID_CONNECTED,True,50.0,1.0,-372.2541611246444,False,False,1622.6145231907549,0.0,0.0,0.0,893.946887060968
2025-01-15 02:15:00,135.0,701.4125076728902,220,481.41250767289023,0.0,333.2855822350778,55.54759703917964,92.57932839863273,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-361.27070884940815,22.880589528856994,370.6655503674833,GRID_CONNECTED,True,50.0,1.0,-361.27070884940815,False,False,1681.065565496829,0.0,0.0,0.0,925.3344496325174
2025-01-15 02:20:00,140.0,728.9268362398458,220,508.9268362398458,0.0,352.3339635506625,58.72232725844375,97.87054543073957,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-388.7850374163637,20.795525632997144,336.88751525455376,GRID_CONNECTED,True,50.0,1.0,-388.7850374163637,False,False,1741.8094685168162,0.0,0.0,0.0,959.112484745447
2025-01-15 02:25:00,145.0,716.1737462314253,220,496.1737462314253,0.0,343.5049012371406,57.25081687285677,95.41802812142794,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-376.0319474079432,18.778856878354453,304.2174814293421,GRID_CONNECTED,True,50.0,1.0,-376.0319474079432,False,False,1801.4906140361015,0.0,0.0,0.0,991.7825185706587
2025-01-15 02:30:00,150.0,718.229597085343,220,498.229597085343,0.0,344.9281825975452,57.48803043292419,95.81338405487365,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-378.08779826186094,16.751162544077154,271.36883321404986,GRID_CONNECTED,True,50.0,1.0,-378.08779826186094,False,False,1861.3430804598802,0.0,0.0,0.0,1024.6311667859509
2025-01-15 02:35:00,155.0,728.0859238728384,220,508.0859238728384,0.0,351.7517934504266,58.62529890840443,97.70883151400739,0.0,0,0.0,OFF,0.0,OFF,340.1417988234821,-387.94412504935633,14.670608482308864,237.66385741340358,GRID_CONNECTED,True,50.0,1.0,-387.94412504935633,False,False,1922.0169074492833,0.0,0.0,0.0,1058.3361425865971
2025-01-15 02:40:00,160.0,733.5668313821373,220,513.5668313821373,0.0,355.5462678799412,59.25771131332353,98.76285218887256,0.0,0,0.0,OFF,0.0,OFF,430.91140172852283,-302.6554296536144,13.047459830677804,211.3688492569804,GRID_CONNECTED,True,50.0,1.0,-302.6554296536144,False,False,1983.147476731128,0.0,0.0,0.0,1084.6311507430203
2025-01-15 02:45:00,165.0,724.8537092478191,220,504.8537092478191,0.0,349.5141064023363,58.252351067056054,97.08725177842675,0.0,0,0.0,OFF,0.0,OFF,527.3783122198975,-197.4753970279217,11.988394329084045,194.21198813116155,GRID_CONNECTED,True,50.0,1.0,-197.47539702792164,False,False,2043.5519525017796,0.0,0.0,0.0,1101.7880118688392
2025-01-15 02:50:00,170.0,708.0724826763635,220,488.0724826763635,0.0,337.8963341605593,56.316055693426556,93.8600928223776,0.0,0,0.0,OFF,0.0,OFF,579.2245301517174,-128.8479525246461,11.297379531678429,183.01754841319055,GRID_CONNECTED,True,50.0,1.0,-128.84795252464608,False,False,2102.55799272481,0.0,0.0,0.0,1112.9824515868102
