timestamp,time_minutes,total_load_kw,critical_load_kw,non_critical_load_kw,shed_load_kw,pv_power_kw,pv_curtailment_kw,generator_power_kw,generator_state,grid_power_kw,battery_power_kw,battery_soc_percent,battery_energy_kwh,operation_mode,grid_available,frequency_hz,voltage_pu,power_balance_kw,islanding_event,reconnection_event,load_energy_kwh,pv_energy_kwh,generator_fuel_liters,battery_throughput_kwh
2025-01-15 00:00:00,0.0,152.8158206272321,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-152.8158206272321,79.25835876122804,1426.6504577021046,GRID_CONNECTED,True,50.0,1.0,-152.8158206272321,False,False,12.734651718936009,0.0,0.0,13.34954229789533
2025-01-15 00:05:00,5.0,160.8253638713609,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-160.8253638713609,78.47784584314176,1412.601225176552,GRID_CONNECTED,True,50.0,1.0,-160.8253638713609,False,False,26.13676537488275,0.0,0.0,27.39877482344805
2025-01-15 00:10:00,10.0,158.5309183372509,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-158.5309183372509,77.70846826052815,1398.7524286895068,GRID_CONNECTED,True,50.0,1.0,-158.5309183372509,False,False,39.34767523632033,0.0,0.0,41.247571310493115
2025-01-15 00:15:00,15.0,159.61816245807444,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-159.61816245807444,76.93381409677716,1384.8086537419888,GRID_CONNECTED,True,50.0,1.0,-159.61816245807444,False,False,52.6491887744932,0.0,0.0,55.191346258011045
2025-01-15 00:20:00,20.0,167.4787628126593,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-167.4787628126593,76.12101109895559,1370.1781997812006,GRID_CONNECTED,True,50.0,1.0,-167.4787628126593,False,False,66.6057523422148,0.0,0.0,69.82180021879917
2025-01-15 00:25:00,25.0,162.6512773708184,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-162.6512773708184,75.33163671126448,1355.9694608027608,GRID_CONNECTED,True,50.0,1.0,-162.6512773708184,False,False,80.16002545644966,0.0,0.0,84.03053919723915
2025-01-15 00:30:00,30.0,159.53687992429937,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-159.53687992429937,74.55737702551187,1342.0327864592134,GRID_CONNECTED,True,50.0,1.0,-159.53687992429937,False,False,93.45476545014128,0.0,0.0,97.96721354078652
2025-01-15 00:35:00,35.0,164.9557118677177,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-164.9557118677177,73.75681882420817,1327.622738835747,GRID_CONNECTED,True,50.0,1.0,-164.9557118677177,False,False,107.2010747724511,0.0,0.0,112.37726116425304
2025-01-15 00:40:00,40.0,157.7509524064164,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-157.7509524064164,72.99122654927257,1313.8420778869063,GRID_CONNECTED,True,50.0,1.0,-157.7509524064164,False,False,120.34698747298579,0.0,0.0,126.15792211309365
2025-01-15 00:45:00,45.0,162.25008750813487,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-162.25008750813487,72.20379920440413,1299.6683856792745,GRID_CONNECTED,True,50.0,1.0,-162.25008750813487,False,False,133.8678280986637,0.0,0.0,140.3316143207255
2025-01-15 00:50:00,50.0,154.16974693286468,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-154.16974693286468,71.45558713037184,1286.200568346693,GRID_CONNECTED,True,50.0,1.0,-154.16974693286468,False,False,146.71530700973574,0.0,0.0,153.79943165330695
2025-01-15 00:55:00,55.0,152.0224626239286,240,0.0,0.0,0.0,0,0.0,OFF,0.0,-152.0224626239286,70.71779619328947,1272.9203314792105,GRID_CONNECTED,True,50.0,1.0,-152.0224626239286,False,False,159.3838455617298,0.0,0.0,167.07966852078937
