timestamp,time_minutes,total_load_kw,critical_load_kw,non_critical_load_kw,shed_load_kw,pv_power_kw,pv_curtailment_kw,generator_power_kw,generator_state,grid_power_kw,battery_power_kw,battery_soc_percent,battery_energy_kwh,operation_mode,grid_available,frequency_hz,voltage_pu,power_balance_kw,islanding_event,reconnection_event,load_energy_kwh,pv_energy_kwh,generator_fuel_liters,battery_throughput_kwh
2025-01-15 00:00:00,0.0,163.2132081045068,240,0.0,0,0.0,0,0,OFF,0.0,-163.2132081045068,79.20789846662643,1425.7421723992757,GRID_CONNECTED,True,50,1.0,-163.2132081045068,False,False,13.601100675375566,0.0,0,14.257827600724447
2025-01-15 00:05:00,5.0,160.25228361042798,240,0.0,0,0.0,0,0,OFF,0.0,-160.25228361042798,78.4301668047798,1411.7430024860364,GRID_CONNECTED,True,50,1.0,-160.25228361042798,False,False,26.95545764291123,0.0,0,28.256997513963782
2025-01-15 00:10:00,10.0,154.68436373301114,240,0.0,0,0.0,0,0,OFF,0.0,-154.68436373301114,77.67945720765343,1398.2302297377619,GRID_CONNECTED,True,50,1.0,-154.68436373301114,False,False,39.845821287328825,0.0,0,41.76977026223823
2025-01-15 00:15:00,15.0,154.34270815496896,240,0.0,0,0.0,0,0,OFF,0.0,-154.34270815496896,76.93040572331338,1384.747303019641,GRID_CONNECTED,True,50,1.0,-154.34270815496896,False,False,52.70771363357623,0.0,0,55.25269698035909
2025-01-15 00:20:00,20.0,166.6424387820599,240,0.0,0,0.0,0,0,OFF,0.0,-166.6424387820599,76.12166154863934,1370.1899078755082,GRID_CONNECTED,True,50,1.0,-166.6424387820599,False,False,66.59458353208123,0.0,0,69.81009212449192
2025-01-15 00:25:00,25.0,152.84341687975547,240,0.0,0,0.0,0,0,OFF,0.0,-152.84341687975547,75.37988638054762,1356.837954849857,GRID_CONNECTED,True,50,1.0,-152.84341687975547,False,False,79.33153493872751,0.0,0,83.16204515014313
2025-01-15 00:30:00,30.0,159.86991482183723,240,0.0,0,0.0,0,0,OFF,0.0,-159.86991482183723,74.60401041964133,1342.8721875535439,GRID_CONNECTED,True,50,1.0,-159.86991482183723,False,False,92.65402784054729,0.0,0,97.12781244645618
2025-01-15 00:35:00,35.0,163.63956637314618,240,0.0,0,0.0,0,0,OFF,0.0,-163.63956637314618,73.80983969687874,1328.5771145438173,GRID_CONNECTED,True,50,1.0,-163.63956637314618,False,False,106.2906583716428,0.0,0,111.42288545618277
2025-01-15 00:40:00,40.0,154.74892518720074,240,0.0,0,0.0,0,0,OFF,0.0,-154.74892518720074,73.05881677200486,1315.0587018960875,GRID_CONNECTED,True,50,1.0,-154.74892518720074,False,False,119.18640213724287,0.0,0,124.94129810391253
2025-01-15 00:45:00,45.0,152.52612067256544,240,0.0,0,0.0,0,0,OFF,0.0,-152.52612067256544,72.31858149651845,1301.734466937332,GRID_CONNECTED,True,50,1.0,-152.52612067256544,False,False,131.89691219328998,0.0,0,138.2655330626682
2025-01-15 00:50:00,50.0,157.05138156700454,240,0.0,0,0.0,0,0,OFF,0.0,-157.05138156700454,71.5563843581716,1288.0149184470888,GRID_CONNECTED,True,50,1.0,-157.05138156700454,False,False,144.9845273238737,0.0,0,151.98508155291145
2025-01-15 00:55:00,55.0,157.25106180666768,240,0.0,0,0.0,0,0,OFF,0.0,-157.25106180666768,70.79321813756813,1274.2779264762262,GRID_CONNECTED,True,50,1.0,-157.25106180666768,False,False,158.08878247442934,0.0,0,165.72207352377404
2025-01-15 01:00:00,60.0,164.89209037756493,240,0.0,0,0.0,0,0,OFF,0.0,-164.89209037756493,69.99296870220617,1259.8734366397111,GRID_CONNECTED,True,50,1.0,-164.89209037756493,False,False,171.82979000589307,0.0,0,180.12656336028917
2025-01-15 01:05:00,65.0,159.71390290681558,240,0.0,0,0.0,0,0,OFF,0.0,-159.71390290681558,69.21784989372982,1245.9212980871368,GRID_CONNECTED,True,50,1.0,-159.71390290681558,False,False,185.13928191479437,0.0,0,194.07870191286347
2025-01-15 01:10:00,70.0,167.17566030888457,240,0.0,0,0.0,0,0,OFF,0.0,-167.17566030888457,68.4065179040503,1231.3173222729054,GRID_CONNECTED,True,50,1.0,-167.17566030888457,False,False,199.07058694053475,0.0,0,208.68267772709495
2025-01-15 01:15:00,75.0,165.076323187536,240,0.0,0,0.0,0,0,OFF,0.0,-165.076323187536,67.60537435544242,1216.8967383979636,GRID_CONNECTED,True,50,1.0,-165.076323187536,False,False,212.82694720616274,0.0,0,223.1032616020367
2025-01-15 01:20:00,80.0,160.33208593007487,240,0.0,0,0.0,0,0,OFF,0.0,-160.33208593007487,66.82725539932903,1202.8905971879226,GRID_CONNECTED,True,50,1.0,-160.33208593007487,False,False,226.1879543670023,0.0,0,237.10940281207778
2025-01-15 01:25:00,85.0,165.01852697521602,240,0.0,0,0.0,0,0,OFF,0.0,-165.01852697521602,66.02639234559614,1188.4750622207305,GRID_CONNECTED,True,50,1.0,-165.01852697521602,False,False,239.93949828160365,0.0,0,251.52493777926992
2025-01-15 01:30:00,90.0,154.80090802338674,240,0.0,0,0.0,0,0,OFF,0.0,-154.80090802338674,65.27511713915308,1174.9521085047554,GRID_CONNECTED,True,50,1.0,-154.80090802338674,False,False,252.8395739502192,0.0,0,265.047891495245
2025-01-15 01:35:00,95.0,153.52981719085616,240,0.0,0,0.0,0,0,OFF,0.0,-153.52981719085616,64.5300107532926,1161.5401935592668,GRID_CONNECTED,True,50,1.0,-153.52981719085616,False,False,265.63372538279054,0.0,0,278.45980644073353
2025-01-15 01:40:00,100.0,166.4097273036728,240,0.0,0,0.0,0,0,OFF,0.0,-166.4097273036728,63.72239596710987,1147.0031274079777,GRID_CONNECTED,True,50,1.0,-166.4097273036728,False,False,279.5012026580966,0.0,0,292.99687259202267
2025-01-15 01:45:00,105.0,156.5523351580826,240,0.0,0,0.0,0,0,OFF,0.0,-156.5523351580826,62.96262078609308,1133.3271741496756,GRID_CONNECTED,True,50,1.0,-156.5523351580826,False,False,292.5472305879368,0.0,0,306.6728258503248
2025-01-15 01:50:00,110.0,152.04769923728122,240,0.0,0,0.0,0,0,OFF,0.0,-152.04769923728122,62.22470737142227,1120.0447326856008,GRID_CONNECTED,True,50,1.0,-152.04769923728122,False,False,305.21787219104357,0.0,0,319.9552673143995
2025-01-15 01:55:00,115.0,167.876808930382,240,0.0,0,0.0,0,0,OFF,0.0,-167.876808930382,61.40997258790847,1105.3795065823524,GRID_CONNECTED,True,50,1.0,-167.876808930382,False,False,319.2076062685754,0.0,0,334.62049341764805
2025-01-15 02:00:00,120.0,161.414238887788,240,0.0,0,0.0,0,0,OFF,0.0,-161.414238887788,60.62660175894051,1091.2788316609292,GRID_CONNECTED,True,50,1.0,-161.414238887788,False,False,332.6587928425577,0.0,0,348.7211683390712
2025-01-15 02:05:00,125.0,164.19500185532894,240,0.0,0,0.0,0,0,OFF,0.0,-164.19500185532894,59.829735413058714,1076.935237435057,GRID_CONNECTED,True,50,1.0,-164.19500185532894,False,False,346.3417096638351,0.0,0,363.0647625649436
2025-01-15 02:10:00,130.0,164.5084001346861,240,0.0,0,0.0,0,0,OFF,0.0,-164.5084001346861,59.03134809188014,1062.5642656538425,GRID_CONNECTED,True,50,1.0,-164.5084001346861,False,False,360.05074300839226,0.0,0,377.43573434615803
2025-01-15 02:15:00,135.0,160.93295769924939,240,0.0,0,0.0,0,0,OFF,0.0,-160.93295769924939,58.25031300259804,1048.5056340467647,GRID_CONNECTED,True,50,1.0,-160.93295769924939,False,False,373.461822816663,0.0,0,391.4943659532358
2025-01-15 02:20:00,140.0,154.30452966641207,240,0.0,0,0.0,0,0,OFF,0.0,-154.30452966641207,57.50144680497393,1035.0260424895307,GRID_CONNECTED,True,50,1.0,-154.30452966641207,False,False,386.32053362219733,0.0,0,404.9739575104697
2025-01-15 02:25:00,145.0,161.9507799927191,240,0.0,0,0.0,0,0,OFF,0.0,-161.9507799927191,56.71547205052182,1020.8784969093928,GRID_CONNECTED,True,50,1.0,-161.9507799927191,False,False,399.8164319549239,0.0,0,419.1215030906076
2025-01-15 02:30:00,150.0,161.17667542573065,240,0.0,0,0.0,0,0,OFF,0.0,-161.17667542573065,55.93325415754939,1006.7985748358891,GRID_CONNECTED,True,50,1.0,-161.17667542573065,False,False,413.2478215737348,0.0,0,433.20142516411124
2025-01-15 02:35:00,155.0,164.16064602242363,240,0.0,0,0.0,0,0,OFF,0.0,-164.16064602242363,55.13655454638374,992.4579818349074,GRID_CONNECTED,True,50,1.0,-164.16064602242363,False,False,426.9278754089368,0.0,0,447.542018165093
2025-01-15 02:40:00,160.0,155.68888298435928,240,0.0,0,0.0,0,0,OFF,0.0,-155.68888298435928,54.3809698460195,978.857457228351,GRID_CONNECTED,True,50,1.0,-155.68888298435928,False,False,439.90194899096673,0.0,0,461.1425427716494
2025-01-15 02:45:00,165.0,163.20434134506328,240,0.0,0,0.0,0,0,OFF,0.0,-163.20434134506328,53.588911344541636,964.6004042017495,GRID_CONNECTED,True,50,1.0,-163.20434134506328,False,False,453.502310769722,0.0,0,475.3995957982509
2025-01-15 02:50:00,170.0,162.62173567361089,240,0.0,0,0.0,0,0,OFF,0.0,-162.62173567361089,52.799680327745136,950.3942458994123,GRID_CONNECTED,True,50,1.0,-162.62173567361089,False,False,467.05412207585624,0.0,0,489.6057541005881
2025-01-15 02:55:00,175.0,157.5102163529205,240,0.0,0,0.0,0,0,OFF,0.0,-157.5102163529205,52.03525638593237,936.6346149467827,GRID_CONNECTED,True,50,1.0,-157.5102163529205,False,False,480.17997343859963,0.0,0,503.3653850532177
2025-01-15 03:00:00,180.0,156.68695191865007,240,0.0,0,0.0,0,0,OFF,0.0,-156.68695191865007,51.274827886818954,922.9469019627412,GRID_CONNECTED,True,50,1.0,-156.68695191865007,False,False,493.23721943182045,0.0,0,517.0530980372591
2025-01-15 03:05:00,185.0,164.94257345920443,240,0.0,0,0.0,0,0,OFF,0.0,-164.94257345920443,50.4743334484524,908.5380020721433,GRID_CONNECTED,True,50,1.0,-164.94257345920443,False,False,506.98243388675417,0.0,0,531.461997927857
2025-01-15 03:10:00,190.0,156.6305118071466,240,0.0,0,0.0,0,0,OFF,0.0,-156.6305118071466,49.714178862825435,894.8552195308579,GRID_CONNECTED,True,50,1.0,-156.6305118071466,False,False,520.0349765373497,0.0,0,545.1447804691425
2025-01-15 03:15:00,195.0,160.05088491456806,240,0.0,0,0.0,0,0,OFF,0.0,-160.05088491456806,48.93742462319643,880.8736432175357,GRID_CONNECTED,True,50,1.0,-160.05088491456806,False,False,533.3725502802304,0.0,0,559.1263567824647
2025-01-15 03:20:00,200.0,156.61041245856973,240,0.0,0,0.0,0,0,OFF,0.0,-156.61041245856973,48.17736758313585,867.1926164964453,GRID_CONNECTED,True,50,1.0,-156.61041245856973,False,False,546.4234179851112,0.0,0,572.807383503555
2025-01-15 03:25:00,205.0,165.19569652086898,240,0.0,0,0.0,0,0,OFF,0.0,-165.19569652086898,47.37564469538334,852.7616045169001,GRID_CONNECTED,True,50,1.0,-165.19569652086898,False,False,560.1897260285169,0.0,0,587.2383954831002
2025-01-15 03:30:00,210.0,162.6890235871274,240,0.0,0,0.0,0,0,OFF,0.0,-162.6890235871274,46.586087118867226,838.5495681396101,GRID_CONNECTED,True,50,1.0,-162.6890235871274,False,False,573.7471446607775,0.0,0,601.4504318603903
2025-01-15 03:35:00,215.0,166.5157077724815,240,0.0,0,0.0,0,0,OFF,0.0,-166.5157077724815,45.777957991395425,824.0032438451176,GRID_CONNECTED,True,50,1.0,-166.5157077724815,False,False,587.6234536418176,0.0,0,615.9967561548829
2025-01-15 03:40:00,220.0,160.12003001947068,240,0.0,0,0.0,0,0,OFF,0.0,-160.12003001947068,45.00086817878029,810.0156272180451,GRID_CONNECTED,True,50,1.0,-160.12003001947068,False,False,600.9667894767734,0.0,0,629.9843727819554
2025-01-15 03:45:00,225.0,153.4393864207907,240,0.0,0,0.0,0,0,OFF,0.0,-153.4393864207907,44.256200668869035,796.6116120396426,GRID_CONNECTED,True,50,1.0,-153.4393864207907,False,False,613.7534050118393,0.0,0,643.3883879603578
2025-01-15 03:50:00,230.0,152.06672383156103,240,0.0,0,0.0,0,0,OFF,0.0,-152.06672383156103,43.518194924597715,783.3275086427589,GRID_CONNECTED,True,50,1.0,-152.06672383156103,False,False,626.4256319978027,0.0,0,656.6724913572416
2025-01-15 03:55:00,235.0,153.57636062010872,240,0.0,0,0.0,0,0,OFF,0.0,-153.57636062010872,42.772862655537544,769.9115277996758,GRID_CONNECTED,True,50,1.0,-153.57636062010872,False,False,639.2236620494784,0.0,0,670.0884722003246
2025-01-15 04:00:00,240.0,167.1564558403607,240,0.0,0,0.0,0,0,OFF,0.0,-167.1564558403607,41.961623868418904,755.3092296315402,GRID_CONNECTED,True,50,1.0,-167.1564558403607,False,False,653.1533667028418,0.0,0,684.6907703684602
2025-01-15 04:05:00,245.0,167.16575027275795,240,0.0,0,0.0,0,0,OFF,0.0,-167.16575027275795,41.150339973834754,740.7061195290256,GRID_CONNECTED,True,50,1.0,-167.16575027275795,False,False,667.0838458922383,0.0,0,699.2938804709748
2025-01-15 04:10:00,250.0,160.706973112533,240,0.0,0,0.0,0,0,OFF,0.0,-160.706973112533,40.37040162629148,726.6672292732468,GRID_CONNECTED,True,50,1.0,-160.706973112533,False,False,680.476093651616,0.0,0,713.3327707267537
2025-01-15 04:15:00,255.0,166.44550201053562,240,0.0,0,0.0,0,0,OFF,0.0,-166.44550201053562,39.56261321935533,712.1270379483958,GRID_CONNECTED,True,50,1.0,-166.44550201053562,False,False,694.3465521524939,0.0,0,727.8729620516046
2025-01-15 04:20:00,260.0,158.40570793323184,240,0.0,0,0.0,0,0,OFF,0.0,-158.40570793323184,38.793843304185835,698.2891794753451,GRID_CONNECTED,True,50,1.0,-158.40570793323184,False,False,707.5470278135966,0.0,0,741.7108205246553
2025-01-15 04:25:00,265.0,161.6632574835058,240,0.0,0,0.0,0,0,OFF,0.0,-161.6632574835058,38.00926394550514,684.1667510190925,GRID_CONNECTED,True,50,1.0,-161.6632574835058,False,False,721.0189659372221,0.0,0,755.8332489809079
2025-01-15 04:30:00,270.0,157.1162777707413,240,0.0,0,0.0,0,0,OFF,0.0,-157.1162777707413,37.246751854814136,670.4415333866544,GRID_CONNECTED,True,50,1.0,-157.1162777707413,False,False,734.1119890847839,0.0,0,769.558466613346
2025-01-15 04:35:00,275.0,167.92029085190524,240,0.0,0,0.0,0,0,OFF,0.0,-167.92029085190524,36.43180604611975,655.7725088301555,GRID_CONNECTED,True,50,1.0,-167.92029085190524,False,False,748.105346655776,0.0,0,784.2274911698449
2025-01-15 04:40:00,280.0,156.37280511711958,240,0.0,0,0.0,0,0,OFF,0.0,-156.37280511711958,35.67290215500888,642.1122387901598,GRID_CONNECTED,True,50,1.0,-156.37280511711958,False,False,761.1364137488692,0.0,0,797.8877612098406
2025-01-15 04:45:00,285.0,160.27221029185574,240,0.0,0,0.0,0,0,OFF,0.0,-160.27221029185574,34.89507378557898,628.1113281404216,GRID_CONNECTED,True,50,1.0,-160.27221029185574,False,False,774.4924312731905,0.0,0,811.8886718595788
2025-01-15 04:50:00,290.0,165.23735468924065,240,0.0,0,0.0,0,0,OFF,0.0,-165.23735468924065,34.093148723630954,613.6766770253572,GRID_CONNECTED,True,50,1.0,-165.23735468924065,False,False,788.2622108306273,0.0,0,826.3233229746432
2025-01-15 04:55:00,295.0,164.3347091852391,240,0.0,0,0.0,0,0,OFF,0.0,-164.3347091852391,33.29560435425136,599.3208783765245,GRID_CONNECTED,True,50,1.0,-164.3347091852391,False,False,801.9567699293972,0.0,0,840.6791216234759
2025-01-15 05:00:00,300.0,272.6779542674193,240,32.677954267419295,0,0.0,0,0,OFF,0.0,-272.6779542674193,31.972251739589847,575.5005313126172,GRID_CONNECTED,True,50,1.0,-272.6779542674193,False,False,824.6799327850155,0.0,0,864.4994686873832
2025-01-15 05:05:00,305.0,262.1631470189379,240,22.163147018937877,0,0.0,0,0,OFF,0.0,-262.1631470189379,30.69992927770442,552.5987269986796,GRID_CONNECTED,True,50,1.0,-262.1631470189379,False,False,846.5268617032602,0.0,0,887.4012730013209
2025-01-15 05:10:00,310.0,265.46692318425164,240,25.46692318425164,0,0.0,0,0,OFF,0.0,-265.46692318425164,29.411573026661493,529.4083144799068,GRID_CONNECTED,True,50,1.0,-265.46692318425164,False,False,868.6491053019479,0.0,0,910.5916855200936
2025-01-15 05:15:00,315.0,254.82420314646703,240,14.824203146467028,0,0.0,0,0,OFF,0.0,-254.82420314646703,28.174867710975438,507.1476187975579,GRID_CONNECTED,True,50,1.0,-254.82420314646703,False,False,889.8844555641534,0.0,0,932.8523812024425
2025-01-15 05:20:00,320.0,254.08730458693478,240,14.087304586934778,0,0.0,0,0,OFF,0.0,-254.08730458693478,26.94173868966976,484.95129641405566,GRID_CONNECTED,True,50,1.0,-254.08730458693478,False,False,911.0583976130647,0.0,0,955.0487035859448
2025-01-15 05:25:00,325.0,270.66457471198345,240,30.664574711983448,0,0.0,0,0,OFF,0.0,-270.66457471198345,25.62815734935328,461.3068322883591,GRID_CONNECTED,True,50,1.0,-270.66457471198345,False,False,933.6137788390633,0.0,0,978.6931677116414
2025-01-15 05:30:00,330.0,248.01582072404383,240,8.015820724043834,0,0.0,0,0,OFF,0.0,-248.01582072404383,24.42449427466737,439.6408969440127,GRID_CONNECTED,True,50,1.0,-248.01582072404383,False,False,954.2817638994003,0.0,0,1000.3591030559878
2025-01-15 05:35:00,335.0,267.54616015015404,240,27.546160150154037,0,0.0,0,0,OFF,0.0,-267.54616015015404,23.12604713203506,416.268848376631,GRID_CONNECTED,True,50,1.0,-267.54616015015404,False,False,976.5772772452465,0.0,0,1023.7311516233696
2025-01-15 05:40:00,340.0,256.33133436045716,240,16.331334360457163,0,0.0,0,0,OFF,31.25594085393297,-225.0753935065242,22.033717862904926,396.60692153228865,GRID_CONNECTED,True,50,1.0,-225.0753935065242,False,False,997.9382217752845,0.0,0,1043.3930784677118
