timestamp,time_minutes,total_load_kw,critical_load_kw,non_critical_load_kw,shed_load_kw,ev_charging_kw,ac_load_kw,washing_load_kw,lighting_load_kw,pv_power_kw,pv_curtailment_kw,gen1_power_kw,gen1_state,grid_power_kw,battery_power_kw,battery_soc_percent,battery_energy_kwh,operation_mode,grid_available,frequency_hz,voltage_pu,power_balance_kw,islanding_event,reconnection_event,load_energy_kwh,pv_energy_kwh,gen1_fuel_liters,battery_throughput_kwh,ac_shed_minutes,ev_shed_minutes
2025-01-15 00:00:00,0.0,188.41524975861935,100,88.41524975861935,0.0,22.10381243965484,51.57556235919462,8.288929664870565,6.4469452948993275,0.0,0,0.0,OFF,0.0,-188.41524975861935,81.28053090547603,365.7623890746421,GRID_CONNECTED,True,50.0,1.0,-188.41524975861935,False,False,15.70127081321828,0.0,0.0,16.737610925357874,5.0,5.0
2025-01-15 00:05:00,5.0,180.97252600549848,100,80.97252600549848,0.0,20.24313150137462,47.23397350320745,7.591174313015483,5.904246687900931,0.0,0,0.0,OFF,0.0,-180.97252600549848,77.70798718463745,349.6859423308685,GRID_CONNECTED,True,50.0,1.0,-180.97252600549848,False,False,30.78231464700982,0.0,0.0,32.81405766913146,10.0,10.0
2025-01-15 00:10:00,10.0,175.09506973635686,100,75.09506973635686,0.0,18.773767434089216,43.805457346208165,7.040162787783456,5.475682168276021,0.0,0,0.0,OFF,0.0,-175.09506973635686,74.25146919407014,334.13161137331565,GRID_CONNECTED,True,50.0,1.0,-175.09506973635686,False,False,45.37357045837289,0.0,0.0,48.36838862668431,15.0,15.0
2025-01-15 00:15:00,15.0,181.85201179371683,100,81.85201179371683,0.0,20.463002948429207,47.74700687966815,7.673626105660952,5.968375859958519,0.0,0,0.0,OFF,0.0,-181.85201179371683,70.66156371396558,317.9770367128451,GRID_CONNECTED,True,50.0,1.0,-181.85201179371683,False,False,60.52790477451596,0.0,0.0,64.52296328715487,20.0,20.0
2025-01-15 00:20:00,20.0,183.16100739588396,100,83.16100739588396,0.0,20.79025184897099,48.510587647598975,7.796344443364121,6.063823455949872,0.0,0,0.0,OFF,0.0,-183.16100739588396,67.0458176042232,301.7061792190044,GRID_CONNECTED,True,50.0,1.0,-183.16100739588396,False,False,75.79132205750629,0.0,0.0,80.79382078099559,25.0,25.0
2025-01-15 00:25:00,25.0,175.80559638393322,100,75.80559638393322,0.0,18.951399095983305,44.21993122396105,7.1067746609937394,5.527491402995131,0.0,0,0.0,OFF,0.0,-175.80559638393322,63.57527324418803,286.08872959884616,GRID_CONNECTED,True,50.0,1.0,-175.80559638393322,False,False,90.44178842283407,0.0,0.0,96.41127040115387,30.0,30.0
2025-01-15 00:30:00,30.0,180.87616472245773,100,80.87616472245773,0.0,20.219041180614433,47.17776275476701,7.582140442730412,5.897220344345876,0.0,0,0.0,OFF,0.0,-180.87616472245773,60.004631772846984,270.0208429778114,GRID_CONNECTED,True,50.0,1.0,-180.87616472245773,False,False,105.51480214970555,0.0,0.0,112.47915702218862,35.0,35.0
2025-01-15 00:35:00,35.0,173.567650545245,100,73.56765054524499,0.0,18.391912636311247,42.914462818059576,6.896967238616718,5.364307852257447,0.0,0,0.0,OFF,0.0,-173.567650545245,56.57826626984638,254.60219821430871,GRID_CONNECTED,True,50.0,1.0,-173.567650545245,False,False,119.97877302847596,0.0,0.0,127.89780178569131,40.0,40.0
2025-01-15 00:40:00,40.0,187.1622669225065,100,87.16226692250649,0.0,21.790566730626622,50.84465570479545,8.171462523984983,6.355581963099431,0.0,0,0.0,OFF,0.0,-187.1622669225065,52.88353206775209,237.9758943048844,GRID_CONNECTED,True,50.0,1.0,-187.1622669225065,False,False,135.57562860535148,0.0,0.0,144.52410569511562,45.0,45.0
2025-01-15 00:45:00,45.0,177.75580396515022,100,77.75580396515022,0.0,19.438950991287555,45.3575523130043,7.289606621732833,5.669694039125537,0.0,0,0.0,OFF,0.0,-177.75580396515022,49.37448903610973,222.1852006624938,GRID_CONNECTED,True,50.0,1.0,-177.75580396515022,False,False,150.388612269114,0.0,0.0,160.31479933750623,50.0,50.0
2025-01-15 00:50:00,50.0,179.43729210083922,100,79.43729210083922,0.0,19.859323025209804,46.33842039215621,7.447246134453677,5.792302549019526,0.0,0,0.0,OFF,0.0,-179.43729210083922,45.832252071590304,206.24513432215636,GRID_CONNECTED,True,50.0,1.0,-179.43729210083922,False,False,165.34171994418392,0.0,0.0,176.25486567784367,55.0,55.0
2025-01-15 00:55:00,55.0,181.77648674626013,100,81.77648674626013,0.0,20.444121686565033,47.70295060198508,7.6665456324618875,5.962868825248135,0.0,0,0.0,OFF,0.0,-181.77648674626013,42.243837516876525,190.09726882594435,GRID_CONNECTED,True,50.0,1.0,-181.77648674626013,False,False,180.48976050637228,0.0,0.0,192.40273117405565,60.0,60.0
2025-01-15 01:00:00,60.0,183.30539779117336,100,83.30539779117336,0.0,20.82634944779334,48.59481537818446,7.809881042922503,6.074351922273057,0.0,0,0.0,OFF,0.0,-183.30539779117336,38.625241024197976,173.8135846088909,GRID_CONNECTED,True,50.0,1.0,-183.30539779117336,False,False,195.7652103223034,0.0,0.0,208.6864153911091,65.0,65.0
2025-01-15 01:05:00,65.0,173.94116082736568,100,73.94116082736568,0.0,18.48529020684142,43.13234381596332,6.931983827565532,5.391542976995415,0.0,0,0.0,OFF,0.0,-173.94116082736568,35.19150212677938,158.36175957050722,GRID_CONNECTED,True,50.0,1.0,-173.94116082736568,False,False,210.2603070579172,0.0,0.0,224.13824042949278,70.0,70.0
2025-01-15 01:10:00,70.0,182.6777727953013,100,82.67777279530131,0.0,20.669443198825327,48.2287007972591,7.751041199559498,6.028587599657388,0.0,0,0.0,OFF,0.0,-182.6777727953013,31.585295458056635,142.13382956125486,GRID_CONNECTED,True,50.0,1.0,-182.6777727953013,False,False,225.48345479085899,0.0,0.0,240.36617043874514,75.0,75.0
2025-01-15 01:15:00,75.0,172.30952648704005,100,72.30952648704005,0.0,18.07738162176001,42.180557117440024,6.779018108160004,5.272569639680003,0.0,0,0.0,OFF,0.0,-172.30952648704005,28.183766339359135,126.82694852711612,GRID_CONNECTED,True,50.0,1.0,-172.30952648704005,False,False,239.84258199811234,0.0,0.0,255.67305147288388,80.0,80.0
2025-01-15 01:20:00,80.0,172.82750226935985,100,72.82750226935985,0.0,18.206875567339964,42.482709657126584,6.827578337752486,5.310338707140823,0.0,0,0.0,OFF,0.0,-172.82750226935985,24.77201196067595,111.47405382304179,GRID_CONNECTED,True,50.0,1.0,-172.82750226935985,False,False,254.24487385389233,0.0,0.0,271.0259461769582,85.0,85.0
2025-01-15 01:25:00,85.0,179.96576440167678,100,79.96576440167678,0.0,19.991441100419195,46.646695900978116,7.496790412657198,5.8308369876222645,0.0,0,0.0,OFF,4.069549109509694,-175.89621529216708,21.299678710256444,95.848554196154,GRID_CONNECTED,True,50.0,1.0,-175.89621529216708,False,False,269.2420208873654,0.0,0.0,286.651445803846,90.0,90.0
2025-01-15 01:30:00,90.0,178.12164347594523,100,78.12164347594523,0.0,19.53041086898631,45.57095869430138,7.323904075869866,5.696369836787673,0.0,0,0.0,OFF,64.72742669132924,-113.39421678461599,19.061185353861674,85.77533409237753,GRID_CONNECTED,True,50.0,1.0,-113.39421678461599,False,False,284.0854911770275,0.0,0.0,296.72466590762247,95.0,95.0
2025-01-15 01:35:00,95.0,186.26000896702791,100,86.26000896702791,0.0,21.56500224175698,50.31833856409962,8.086875840658868,6.289792320512452,0.0,0,0.0,OFF,113.15867259751778,-73.10133636951014,17.618105976034638,79.28147689215587,GRID_CONNECTED,True,50.0,1.0,-73.10133636951014,False,False,299.6071585909465,0.0,0.0,303.21852310784413,100.0,100.0
2025-01-15 01:40:00,100.0,183.49090140498745,100,83.49090140498745,0.0,20.872725351246864,48.70302581957601,7.827272006717574,6.087878227447002,0.0,0,0.0,OFF,136.36499383636396,-47.12590756862348,16.687802526725488,75.09511137026469,GRID_CONNECTED,True,50.0,1.0,-47.12590756862349,False,False,314.8980670413621,0.0,0.0,307.4048886297353,105.0,105.0
2025-01-15 01:45:00,105.0,184.3588201771163,100,84.35882017711631,0.0,21.08970504427908,49.20931176998452,7.9086393916046545,6.151163971248065,0.0,0,0.0,OFF,153.97837469605753,-30.380445481058775,16.088068013784348,72.39630606202957,GRID_CONNECTED,True,50.0,1.0,-30.380445481058786,False,False,330.2613020561218,0.0,0.0,310.10369393797043,110.0,110.0
2025-01-15 01:50:00,110.0,178.60251736825364,100,78.60251736825364,0.0,19.65062934206341,45.85146846481462,7.368986003273779,5.731433558101828,0.0,0,0.0,OFF,159.01729312013538,-19.58522424811826,15.701439880480267,70.6564794621612,GRID_CONNECTED,True,50.0,1.0,-19.585224248118266,False,False,345.14484517014296,0.0,0.0,311.8435205378388,115.0,115.0
2025-01-15 01:55:00,115.0,186.634383333241,100,86.634383333241,0.0,21.65859583331025,50.53672361105725,8.121973437491343,6.317090451382156,0.0,0,0.0,OFF,174.0084654845962,-12.625917848644807,15.452194072148956,69.5348733246703,GRID_CONNECTED,True,50.0,1.0,-12.625917848644804,False,False,360.69771044791304,0.0,0.0,312.9651266753297,120.0,120.0
2025-01-15 02:00:00,120.0,188.86612816368216,100,88.86612816368216,0.0,22.21653204092054,51.83857476214793,8.331199515345203,6.479821845268491,0.0,0,0.0,OFF,180.72663486500096,-8.139493298681202,15.291513905292426,68.81181257381591,GRID_CONNECTED,True,50.0,1.0,-8.139493298681202,False,False,376.4365544615532,0.0,0.0,313.6881874261841,125.0,125.0
2025-01-15 02:05:00,125.0,184.21923189255585,100,84.21923189255585,0.0,21.054807973138963,49.12788527065758,7.895552989927111,6.140985658832197,0.0,0,0.0,OFF,176.07973859387465,-8.139493298681202,15.291513905292426,68.81181257381591,GRID_CONNECTED,True,50.0,1.0,-8.139493298681202,False,False,391.7881571192662,0.0,0.0,313.6881874261841,130.0,130.0
2025-01-15 02:10:00,130.0,181.12217520298915,100,81.12217520298915,0.0,20.28054380074729,47.321268868410336,7.605203925280232,5.915158608551292,0.0,0,0.0,OFF,176.07973859387465,-5.042436609114503,15.191972137029373,68.36387461663217,GRID_CONNECTED,True,50.0,1.0,-5.042436609114503,False,False,406.8816717195153,0.0,0.0,314.1361253833678,135.0,135.0
2025-01-15 02:15:00,135.0,187.74959830034788,100,87.74959830034788,0.0,21.93739957508697,51.18726567520293,8.226524840657614,6.398408209400366,0.0,0,0.0,OFF,184.2940998338192,-3.455498466528706,15.123757808471074,68.05691013811983,GRID_CONNECTED,True,50.0,1.0,-3.455498466528695,False,False,422.5274715778776,0.0,0.0,314.44308986188014,140.0,140.0
2025-01-15 02:20:00,140.0,180.16951016853403,100,80.16951016853403,0.0,20.042377542133508,46.765547598311514,7.5158915783000655,5.845693449788939,0.0,0,0.0,OFF,176.71401170200534,-3.455498466528706,15.123757808471074,68.05691013811983,GRID_CONNECTED,True,50.0,1.0,-3.455498466528695,False,False,437.5415974252554,0.0,0.0,314.44308986188014,145.0,145.0
2025-01-15 02:25:00,145.0,179.3754266063217,100,79.3754266063217,0.0,19.843856651580424,46.302332187020994,7.441446244342659,5.787791523377624,0.0,0,0.0,OFF,175.919928139793,-3.455498466528706,15.123757808471074,68.05691013811983,GRID_CONNECTED,True,50.0,1.0,-3.455498466528695,False,False,452.4895496424489,0.0,0.0,314.44308986188014,150.0,150.0
2025-01-15 02:30:00,150.0,180.5550256445968,100,80.55502564459681,0.0,20.138756411149203,46.99043162601481,7.552033654180951,5.873803953251851,0.0,0,0.0,OFF,177.09952717806812,-3.455498466528706,15.123757808471074,68.05691013811983,GRID_CONNECTED,True,50.0,1.0,-3.455498466528695,False,False,467.5358017794986,0.0,0.0,314.44308986188014,155.0,155.0
2025-01-15 02:35:00,155.0,185.00483536163836,100,85.00483536163836,0.0,21.25120884040959,49.58615396095571,7.969203315153596,6.198269245119464,0.0,0,0.0,OFF,182.77719480915903,-2.2276405524793397,15.079782386103352,67.85902073746509,GRID_CONNECTED,True,50.0,1.0,-2.227640552479329,False,False,482.9528713929685,0.0,0.0,314.64097926253487,160.0,160.0
2025-01-15 02:40:00,160.0,175.48765028509598,100,75.48765028509598,0.0,18.871912571273995,44.034462666305984,7.076967214227748,5.504307833288248,0.0,0,0.0,OFF,173.26000973261665,-2.2276405524793397,15.079782386103352,67.85902073746509,GRID_CONNECTED,True,50.0,1.0,-2.227640552479329,False,False,497.5768422500598,0.0,0.0,314.64097926253487,165.0,165.0
2025-01-15 02:45:00,165.0,171.2826355566829,100,71.28263555668289,0.0,17.820658889170723,41.58153740806502,6.682747083439021,5.197692176008127,0.0,0,0.0,OFF,169.05499500420356,-2.2276405524793397,15.079782386103352,67.85902073746509,GRID_CONNECTED,True,50.0,1.0,-2.227640552479329,False,False,511.8503952131167,0.0,0.0,314.64097926253487,170.0,170.0
2025-01-15 02:50:00,170.0,184.32912626802286,100,84.32912626802286,0.0,21.082281567005715,49.191990323013336,7.905855587627142,6.148998790376667,0.0,0,0.0,OFF,182.89304331816254,-1.4360829498603316,15.051432949653694,67.73144827344163,GRID_CONNECTED,True,50.0,1.0,-1.436082949860321,False,False,527.2111557354519,0.0,0.0,314.7685517265583,175.0,175.0
2025-01-15 02:55:00,175.0,179.77608927881792,100,79.77608927881792,0.0,19.94402231970448,46.53605207931045,7.47900836988918,5.817006509913806,0.0,0,0.0,OFF,178.3400063289576,-1.4360829498603316,15.051432949653694,67.73144827344163,GRID_CONNECTED,True,50.0,1.0,-1.436082949860321,False,False,542.1924965086868,0.0,0.0,314.7685517265583,180.0,180.0
2025-01-15 03:00:00,180.0,184.40966586562092,100,84.40966586562092,0.0,21.10241646640523,49.23897175494554,7.913406174901961,6.154871469368192,0.0,0,0.0,OFF,183.4838727718544,-0.9257930937665009,15.033157046802945,67.64920671061326,GRID_CONNECTED,True,50.0,1.0,-0.9257930937665151,False,False,557.5599686641551,0.0,0.0,314.8507932893867,185.0,185.0
2025-01-15 03:05:00,185.0,185.4024087432218,100,85.4024087432218,0.0,21.35060218580545,49.818071766879385,8.006475819677044,6.227258970859923,0.0,0,0.0,OFF,184.4766156494553,-0.9257930937665009,15.033157046802945,67.64920671061326,GRID_CONNECTED,True,50.0,1.0,-0.9257930937664867,False,False,573.0101693927569,0.0,0.0,314.8507932893867,190.0,190.0
2025-01-15 03:10:00,190.0,183.1056027568907,100,83.1056027568907,0.0,20.776400689222676,48.47826827485291,7.7911502584585035,6.0597835343566135,0.0,0,0.0,OFF,182.17980966312422,-0.9257930937665009,15.033157046802945,67.64920671061326,GRID_CONNECTED,True,50.0,1.0,-0.9257930937664867,False,False,588.2689696224978,0.0,0.0,314.8507932893867,195.0,195.0
2025-01-15 03:15:00,195.0,179.7001458581659,100,79.70014585816591,0.0,19.925036464541478,46.49175175059678,7.471888674203054,5.811468968824597,0.0,0,0.0,OFF,178.7743527643994,-0.9257930937665009,15.033157046802945,67.64920671061326,GRID_CONNECTED,True,50.0,1.0,-0.9257930937665151,False,False,603.243981777345,0.0,0.0,314.8507932893867,200.0,200.0
2025-01-15 03:20:00,200.0,181.14202819802904,100,81.14202819802904,0.0,20.28550704950726,47.3328497821836,7.607065143565222,5.91660622277295,0.0,0,0.0,OFF,180.21623510426252,-0.9257930937665009,15.033157046802945,67.64920671061326,GRID_CONNECTED,True,50.0,1.0,-0.9257930937665151,False,False,618.3391507938474,0.0,0.0,314.8507932893867,205.0,205.0
2025-01-15 03:25:00,205.0,185.61060918497753,100,85.61060918497753,0.0,21.402652296244383,49.93952202457023,8.025994611091644,6.242440253071279,0.0,0,0.0,OFF,185.01378234252454,-0.5968268424530052,15.021375203251905,67.59618841463357,GRID_CONNECTED,True,50.0,1.0,-0.5968268424529981,False,False,633.8067015592621,0.0,0.0,314.9038115853663,210.0,210.0
2025-01-15 03:30:00,210.0,186.42051580337167,100,86.42051580337167,0.0,21.605128950842918,50.41196755196681,8.101923356566095,6.301495943995851,0.0,0,0.0,OFF,185.82368896091867,-0.5968268424530052,15.021375203251905,67.59618841463357,GRID_CONNECTED,True,50.0,1.0,-0.5968268424529981,False,False,649.3417445428764,0.0,0.0,314.9038115853663,215.0,215.0
2025-01-15 03:35:00,215.0,181.16539709876056,100,81.16539709876056,0.0,20.29134927469014,47.34648164094366,7.609255978008803,5.918310205117957,0.0,0,0.0,OFF,180.56857025630757,-0.5968268424530052,15.021375203251905,67.59618841463357,GRID_CONNECTED,True,50.0,1.0,-0.5968268424529981,False,False,664.4388609677732,0.0,0.0,314.9038115853663,220.0,220.0
2025-01-15 03:40:00,220.0,186.0014510293349,100,86.0014510293349,0.0,21.500362757333725,50.16751310044536,8.062636034000146,6.27093913755567,0.0,0,0.0,OFF,185.6166973708006,-0.3847536585342901,15.013779855509316,67.56200934979192,GRID_CONNECTED,True,50.0,1.0,-0.38475365853429366,False,False,679.9389818868844,0.0,0.0,314.93799065020795,225.0,225.0
2025-01-15 03:45:00,225.0,183.2072024874868,100,83.2072024874868,0.0,20.8018006218717,48.5375347843673,7.800675233201887,6.067191848045913,0.0,0,0.0,OFF,182.8224488289525,-0.3847536585342901,15.013779855509316,67.56200934979192,GRID_CONNECTED,True,50.0,1.0,-0.38475365853429366,False,False,695.2062487608417,0.0,0.0,314.93799065020795,230.0,230.0
2025-01-15 03:50:00,230.0,173.247940268676,100,73.24794026867599,0.0,18.311985067168997,42.727965156727656,6.866994400188374,5.340995644590957,0.0,0,0.0,OFF,172.8631866101417,-0.3847536585342901,15.013779855509316,67.56200934979192,GRID_CONNECTED,True,50.0,1.0,-0.38475365853429366,False,False,709.6435771165648,0.0,0.0,314.93799065020795,235.0,235.0
2025-01-15 03:55:00,235.0,175.1712418869829,100,75.1712418869829,0.0,18.792810471745724,43.849891100740024,7.047303926904647,5.481236387592503,0.0,0,0.0,OFF,174.7864882284486,-0.3847536585342901,15.013779855509316,67.56200934979192,GRID_CONNECTED,True,50.0,1.0,-0.38475365853429366,False,False,724.2411806071467,0.0,0.0,314.93799065020795,240.0,240.0
2025-01-15 04:00:00,240.0,181.89854258626005,100,81.89854258626005,0.0,20.474635646565012,47.77414984198503,7.6779883674618805,5.971768730248129,0.0,0,0.0,OFF,181.65050518709236,-0.24803739916769274,15.008883397066212,67.53997528679795,GRID_CONNECTED,True,50.0,1.0,-0.24803739916768563,False,False,739.399392489335,0.0,0.0,314.9600247132019,245.0,245.0
2025-01-15 04:05:00,245.0,187.3610414502023,100,87.3610414502023,0.0,21.840260362550573,50.960607512618004,8.190097635956464,6.370075939077251,0.0,0,0.0,OFF,187.20114030301048,-0.15990114719181392,15.005726819369231,67.52577068716154,GRID_CONNECTED,True,50.0,1.0,-0.15990114719181747,False,False,755.0128126101852,0.0,0.0,314.9742293128383,250.0,250.0
2025-01-15 04:10:00,250.0,178.03390063846584,100,78.03390063846584,0.0,19.50847515961646,45.5197753724384,7.315678184856172,5.6899719215548,0.0,0,0.0,OFF,177.87399949127402,-0.15990114719181392,15.005726819369231,67.52577068716154,GRID_CONNECTED,True,50.0,1.0,-0.15990114719181747,False,False,769.848970996724,0.0,0.0,314.9742293128383,255.0,255.0
2025-01-15 04:15:00,255.0,176.08206012789884,100,76.08206012789884,0.0,19.02051503197471,44.381201741274324,7.132693136990517,5.547650217659291,0.0,0,0.0,OFF,175.92215898070702,-0.15990114719181392,15.005726819369231,67.52577068716154,GRID_CONNECTED,True,50.0,1.0,-0.15990114719181747,False,False,784.5224760073822,0.0,0.0,314.9742293128383,260.0,260.0
2025-01-15 04:20:00,260.0,182.0745915409992,100,82.0745915409992,0.0,20.5186478852498,47.87684506558286,7.694492956968674,5.984605633197858,0.0,0,0.0,OFF,181.97150879235303,-0.10308274864616251,15.003691882715966,67.51661347222185,GRID_CONNECTED,True,50.0,1.0,-0.10308274864615896,False,False,799.6953586357988,0.0,0.0,314.983386527778,265.0,265.0
2025-01-15 04:25:00,265.0,171.31752247524784,100,71.31752247524784,0.0,17.82938061881196,41.60188811056124,6.686017732054485,5.200236013820155,0.0,0,0.0,OFF,171.21443972660168,-0.10308274864616251,15.003691882715966,67.51661347222185,GRID_CONNECTED,True,50.0,1.0,-0.10308274864615896,False,False,813.9718188420694,0.0,0.0,314.983386527778,270.0,270.0
2025-01-15 04:30:00,270.0,175.28650058822737,100,75.28650058822737,0.0,18.821625147056842,43.91712534313263,7.058109430146316,5.489640667891579,0.0,0,0.0,OFF,175.1834178395812,-0.10308274864616251,15.003691882715966,67.51661347222185,GRID_CONNECTED,True,50.0,1.0,-0.10308274864615896,False,False,828.5790272244217,0.0,0.0,314.983386527778,275.0,275.0
2025-01-15 04:35:00,275.0,184.80042076504387,100,84.80042076504387,0.0,21.200105191260967,49.46691211294226,7.9500394467228634,6.183364014117783,0.0,0,0.0,OFF,184.73396687615647,-0.06645388888738779,15.00238002931639,67.51071013192376,GRID_CONNECTED,True,50.0,1.0,-0.0664538888873949,False,False,843.9790622881753,0.0,0.0,314.98928986807607,280.0,280.0
2025-01-15 04:40:00,280.0,180.03638357097387,100,80.03638357097387,0.0,20.009095892743467,46.68789041640142,7.5034109597788,5.835986302050178,0.0,0,0.0,OFF,179.96992968208647,-0.06645388888738779,15.00238002931639,67.51071013192376,GRID_CONNECTED,True,50.0,1.0,-0.0664538888873949,False,False,858.9820942524232,0.0,0.0,314.98928986807607,285.0,285.0
