timestamp,time_minutes,total_load_kw,critical_load_kw,non_critical_load_kw,shed_load_kw,hvac_load_kw,wards_lighting_load_kw,admin_load_kw,pv_power_kw,pv_curtailment_kw,gen1_power_kw,gen1_state,gen2_power_kw,gen2_state,grid_power_kw,battery_power_kw,battery_soc_percent,battery_energy_kwh,operation_mode,grid_available,frequency_hz,voltage_pu,power_balance_kw,islanding_event,reconnection_event,load_energy_kwh,pv_energy_kwh,gen1_fuel_liters,gen2_fuel_liters,battery_throughput_kwh
2025-01-15 00:00:00,0.0,538.6250962236682,320,218.62509622366815,0.0,93.69646981014348,46.84823490507174,78.0803915084529,0.0,0,0.0,OFF,0.0,OFF,38.62509622366815,-500.0,88.16997820592107,2116.079476942106,GRID_CONNECTED,True,50.0,1.0,-500.0,False,False,44.88542468530568,0.0,0.0,0.0,43.92052305789416
2025-01-15 00:05:00,5.0,560.4583179299742,320,240.4583179299742,0.0,103.05356482713181,51.526782413565904,85.87797068927651,0.0,0,0.0,OFF,0.0,OFF,60.458317929974214,-500.0,86.33995641184215,2072.1589538842118,GRID_CONNECTED,True,50.0,1.0,-500.0,False,False,91.59028451280352,0.0,0.0,0.0,87.84104611578832
2025-01-15 00:10:00,10.0,560.0694458797927,320,240.06944587979274,0.0,102.88690537705403,51.44345268852702,85.73908781421169,0.0,0,0.0,OFF,0.0,OFF,60.458317929974214,-499.6111279498185,84.51135790641712,2028.2725897540108,GRID_CONNECTED,True,50.0,1.0,-499.6111279498185,False,False,138.26273833611958,0.0,0.0,0.0,131.72741024598935
2025-01-15 00:15:00,15.0,555.2382989989509,320,235.23829899895088,0.0,100.81641385669323,50.408206928346615,84.01367821391102,0.0,0,0.0,OFF,0.0,OFF,60.458317929974214,-494.77998106897667,82.70044160915675,1984.810598619762,GRID_CONNECTED,True,50.0,1.0,-494.77998106897667,False,False,184.53259658603216,0.0,0.0,0.0,175.1894013802382
2025-01-15 00:20:00,20.0,553.3938530386542,320,233.39385303865424,0.0,100.0259370165661,50.01296850828305,83.35494751380509,0.0,0,0.0,OFF,0.0,OFF,60.458317929974214,-492.93553510868,80.89627606450706,1941.5106255481696,GRID_CONNECTED,True,50.0,1.0,-492.93553510868,False,False,230.64875100592002,0.0,0.0,0.0,218.48937445183054
2025-01-15 00:25:00,25.0,561.9989620165636,320,241.9989620165636,0.0,103.71384086424155,51.85692043212077,86.42820072020129,0.0,0,0.0,OFF,0.0,OFF,61.99896201656361,-500.0,79.06625427042815,1897.5901024902755,GRID_CONNECTED,True,50.0,1.0,-500.0,False,False,277.48199784063365,0.0,0.0,0.0,262.4098975097247
2025-01-15 00:30:00,30.0,564.4716291748398,320,244.4716291748398,0.0,104.77355536064562,52.38677768032281,87.31129613387135,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-500.0,77.23623247634922,1853.6695794323814,GRID_CONNECTED,True,50.0,1.0,-500.0,False,False,324.5213002718703,0.0,0.0,0.0,306.3304205676189
2025-01-15 00:35:00,35.0,554.686602847063,320,234.686602847063,0.0,100.57997264874129,50.289986324370645,83.81664387395107,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-490.2149736722232,75.44202430514123,1810.6085833233897,GRID_CONNECTED,True,50.0,1.0,-490.2149736722232,False,False,370.7451838424589,0.0,0.0,0.0,349.3914166766106
2025-01-15 00:40:00,40.0,543.4070781498481,320,223.40707814984808,0.0,95.74589063564918,47.87294531782459,79.78824219637431,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-478.9354489750083,73.68909968597876,1768.5383924634903,GRID_CONNECTED,True,50.0,1.0,-478.9354489750083,False,False,416.0291070216129,0.0,0.0,0.0,391.4616075365101
2025-01-15 00:45:00,45.0,540.6676572884539,320,220.66765728845394,0.0,94.57185312362311,47.28592656181156,78.80987760301926,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-476.19602811361415,71.9462014665753,1726.708835197807,GRID_CONNECTED,True,50.0,1.0,-476.19602811361415,False,False,461.0847451289841,0.0,0.0,0.0,433.2911648021933
2025-01-15 00:50:00,50.0,552.956096079649,320,232.956096079649,0.0,99.83832689127814,49.91916344563907,83.19860574273179,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-488.4844669048092,70.15832702556565,1683.7998486135755,GRID_CONNECTED,True,50.0,1.0,-488.4844669048092,False,False,507.1644198022882,0.0,0.0,0.0,476.2001513864249
2025-01-15 00:55:00,55.0,553.0129722210237,320,233.0129722210237,0.0,99.86270238043872,49.93135119021936,83.21891865036561,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-488.5413430461839,68.37024441539944,1640.8858659695866,GRID_CONNECTED,True,50.0,1.0,-488.5413430461839,False,False,553.2488341540402,0.0,0.0,0.0,519.1141340304139
2025-01-15 01:00:00,60.0,542.071149318419,320,222.07114931841897,0.0,95.17334970789385,47.586674853946924,79.31112475657821,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-477.5995201435792,66.62220935399067,1598.933024495776,GRID_CONNECTED,True,50.0,1.0,-477.5995201435792,False,False,598.4214299305751,0.0,0.0,0.0,561.0669755042244
2025-01-15 01:05:00,65.0,537.7762342559506,320,217.7762342559506,0.0,93.33267182397883,46.666335911989414,77.77722651998235,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-473.3046050811108,64.88989386891797,1557.3574528540312,GRID_CONNECTED,True,50.0,1.0,-473.3046050811108,False,False,643.236116118571,0.0,0.0,0.0,602.6425471459693
2025-01-15 01:10:00,70.0,547.4559371574595,320,227.45593715745952,0.0,97.48111592462551,48.74055796231276,81.23426327052125,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-482.9843079826197,63.12215024930532,1514.9316059833277,GRID_CONNECTED,True,50.0,1.0,-482.9843079826197,False,False,688.8574442150259,0.0,0.0,0.0,645.0683940166726
2025-01-15 01:15:00,75.0,535.4031699942532,320,215.40316999425318,0.0,92.31564428325136,46.15782214162568,76.92970356937613,0.0,0,0.0,OFF,0.0,OFF,64.47162917483979,-470.9315408194134,61.39852028286793,1473.5644867888304,GRID_CONNECTED,True,50.0,1.0,-470.9315408194134,False,False,733.4743750478804,0.0,0.0,0.0,686.43551321117
2025-01-15 01:20:00,80.0,564.9077613828651,320,244.90776138286515,0.0,104.96046916408507,52.480234582042534,87.46705763673755,0.0,0,0.0,OFF,0.0,OFF,64.90776138286515,-500.0,59.56849848878901,1429.6439637309363,GRID_CONNECTED,True,50.0,1.0,-500.0,False,False,780.5500218297858,0.0,0.0,0.0,730.3560362690641
2025-01-15 01:25:00,85.0,541.7178448656053,320,221.71784486560534,0.0,95.02193351383086,47.51096675691543,79.18494459485905,0.0,0,0.0,OFF,0.0,OFF,64.90776138286515,-476.8100834827402,57.823352799968994,1387.760467199256,GRID_CONNECTED,True,50.0,1.0,-476.8100834827402,False,False,825.6931755685863,0.0,0.0,0.0,772.2395328007444
2025-01-15 01:30:00,90.0,538.5458941084311,320,218.54589410843107,0.0,93.66252604647046,46.83126302323523,78.05210503872539,0.0,0,0.0,OFF,0.0,OFF,64.90776138286515,-473.6381327255659,56.08981658917974,1346.1555981403137,GRID_CONNECTED,True,50.0,1.0,-473.6381327255659,False,False,870.5720000776222,0.0,0.0,0.0,813.8444018596867
2025-01-15 01:35:00,95.0,556.3712037509522,320,236.3712037509522,0.0,101.3019444646938,50.6509722323469,84.4182870539115,0.0,0,0.0,OFF,0.0,OFF,64.90776138286515,-491.46344236808704,54.291038968126436,1302.9849352350345,GRID_CONNECTED,True,50.0,1.0,-491.46344236808704,False,False,916.9362670568682,0.0,0.0,0.0,857.0150647649659
2025-01-15 01:40:00,100.0,544.1465576114389,320,224.14655761143888,0.0,96.06281040490238,48.03140520245119,80.05234200408532,0.0,0,0.0,OFF,0.0,OFF,64.90776138286515,-479.23879622857373,52.53700408479356,1260.8880980350455,GRID_CONNECTED,True,50.0,1.0,-479.23879622857373,False,False,962.2818135244881,0.0,0.0,0.0,899.111901964955
2025-01-15 01:45:00,105.0,560.10123203245,320,240.10123203244996,0.0,102.90052801390712,51.45026400695356,85.75044001158926,0.0,0,0.0,OFF,0.0,OFF,64.90776138286515,-495.1934706495848,50.724574397644915,1217.389785543478,GRID_CONNECTED,True,50.0,1.0,-495.1934706495848,False,False,1008.956916193859,0.0,0.0,0.0,942.6102144565225
2025-01-15 01:50:00,110.0,540.7585775849809,320,220.7585775849809,0.0,94.61081896499182,47.30540948249591,78.84234913749319,0.0,0,0.0,OFF,0.0,OFF,64.90776138286515,-475.85081620211577,48.98293966888468,1175.5905520532324,GRID_CONNECTED,True,50.0,1.0,-475.85081620211577,False,False,1054.0201309926074,0.0,0.0,0.0,984.4094479467681
2025-01-15 01:55:00,115.0,552.1301149236411,320,232.13011492364114,0.0,99.48433496727478,49.74216748363739,82.90361247272898,0.0,0,0.0,OFF,0.0,OFF,64.90776138286515,-487.222353540776,47.1996846178006,1132.7924308272143,GRID_CONNECTED,True,50.0,1.0,-487.222353540776,False,False,1100.0309739029108,0.0,0.0,0.0,1027.2075691727862
2025-01-15 02:00:00,120.0,565.7300144892637,320,245.73001448926368,0.0,105.31286335254158,52.65643167627079,87.76071946045133,0.0,0,0.0,OFF,0.0,OFF,65.73001448926368,-500.0,45.369662823721676,1088.8719077693202,GRID_CONNECTED,True,50.0,1.0,-500.0,False,False,1147.175141777016,0.0,0.0,0.0,1071.1280922306803
2025-01-15 02:05:00,125.0,561.5264185103156,320,241.52641851031558,0.0,103.51132221870668,51.75566110935334,86.25943518225556,0.0,0,0.0,OFF,0.0,OFF,65.73001448926368,-495.7964040210519,43.5550263741527,1045.3206329796649,GRID_CONNECTED,True,50.0,1.0,-495.7964040210519,False,False,1193.9690099862091,0.0,0.0,0.0,1114.6793670203356
2025-01-15 02:10:00,130.0,552.7000090135574,320,232.7000090135574,0.0,99.7285752915246,49.8642876457623,83.1071460762705,0.0,0,0.0,OFF,0.0,OFF,65.73001448926368,-486.9699945242937,41.772694968068805,1002.5446792336512,GRID_CONNECTED,True,50.0,1.0,-486.9699945242937,False,False,1240.0273440706721,0.0,0.0,0.0,1157.4553207663494
2025-01-15 02:15:00,135.0,540.0145102808137,320,220.01451028081374,0.0,94.2919329774916,47.1459664887458,78.57661081457633,0.0,0,0.0,OFF,0.0,OFF,65.73001448926368,-474.28449579155006,40.036793040284266,960.8830329668223,GRID_CONNECTED,True,50.0,1.0,-474.28449579155006,False,False,1285.02855326074,0.0,0.0,0.0,1199.1169670331783
2025-01-15 02:20:00,140.0,541.6170954912247,320,221.61709549122475,0.0,94.9787552105249,47.48937760526245,79.1489626754374,0.0,0,0.0,OFF,0.0,OFF,65.73001448926368,-475.88708100196106,38.295025580775885,919.0806139386211,GRID_CONNECTED,True,50.0,1.0,-475.88708100196106,False,False,1330.163311218342,0.0,0.0,0.0,1240.9193860613796
2025-01-15 02:25:00,145.0,560.8074523148588,320,240.80745231485878,0.0,103.2031938492252,51.6015969246126,86.002661541021,0.0,0,0.0,OFF,0.0,OFF,65.73001448926368,-495.0774378255951,36.4830205788207,875.5924938916967,GRID_CONNECTED,True,50.0,1.0,-495.0774378255951,False,False,1376.8972655779135,0.0,0.0,0.0,1284.407506108304
